timestamp,current_commit_sha,parent_commit_sha,current_commit_timestamp,current_commit_message,github_url,num_python_file_changed,coverage,num_new_violations,new_violations,num_old_violations,old_violations,num_current_violations,current_violations,num_parent_violations,parent_violations
20251223_124828,465d7addf9396e8d1a320ad153a6f556789872e5,,1739271997,feat: Complete basic request response bindings (#3),,,x,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,0,
20251223_124828,5eb8eada4cb3d2ddc466a5491af7416b6e92fe29,3181ef62f7c76184f908e497dce9f69a746ef307,1740570916,feat: Implement context management for HTTP Response (#76),https://github.com/0x676e67/rnet/compare/3181ef62f7c76184f908e497dce9f69a746ef307...5eb8eada4cb3d2ddc466a5491af7416b6e92fe29,4,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,ac90e2c03e6253f649371e50f8a37d990731d8fe,5eb8eada4cb3d2ddc466a5491af7416b6e92fe29,1740572449,feat: Implement context management for WebSocket Response (#77),https://github.com/0x676e67/rnet/compare/5eb8eada4cb3d2ddc466a5491af7416b6e92fe29...ac90e2c03e6253f649371e50f8a37d990731d8fe,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,59113b4363d283813481ba8359564e31a932a5df,ac90e2c03e6253f649371e50f8a37d990731d8fe,1740587354,feat: adapt bytes stream body and upload (#80),https://github.com/0x676e67/rnet/compare/ac90e2c03e6253f649371e50f8a37d990731d8fe...59113b4363d283813481ba8359564e31a932a5df,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,fd8ee1ab9fa02dec78eb0916a804836cc202d748,59113b4363d283813481ba8359564e31a932a5df,1740596900,feat: Adapt sync bytes stream body and upload (#84),https://github.com/0x676e67/rnet/compare/59113b4363d283813481ba8359564e31a932a5df...fd8ee1ab9fa02dec78eb0916a804836cc202d748,7,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,0e14d634535238e9b2cb7aa0d40047617a1427ad,fd8ee1ab9fa02dec78eb0916a804836cc202d748,1740628791,perf: Implementing the Python Buffer Protocol (#85),https://github.com/0x676e67/rnet/compare/fd8ee1ab9fa02dec78eb0916a804836cc202d748...0e14d634535238e9b2cb7aa0d40047617a1427ad,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,a5a749777d6751b51b48b6165bfdca4d71136e30,0e14d634535238e9b2cb7aa0d40047617a1427ad,1740667632,docs: Fix type documentation generation (#88),https://github.com/0x676e67/rnet/compare/0e14d634535238e9b2cb7aa0d40047617a1427ad...a5a749777d6751b51b48b6165bfdca4d71136e30,31,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,2cac3bbca69f28bb059e5d2ef6c04562e61785ff,a5a749777d6751b51b48b6165bfdca4d71136e30,1740721125,tests: update tests,https://github.com/0x676e67/rnet/compare/a5a749777d6751b51b48b6165bfdca4d71136e30...2cac3bbca69f28bb059e5d2ef6c04562e61785ff,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,2ac09e9ad36ae1b361caacae296e4b3b9e46b2c5,2cac3bbca69f28bb059e5d2ef6c04562e61785ff,1740722233,tests: update request tests (#93),https://github.com/0x676e67/rnet/compare/2cac3bbca69f28bb059e5d2ef6c04562e61785ff...2ac09e9ad36ae1b361caacae296e4b3b9e46b2c5,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,92a1fc9ffc80dbc237cd27339d2ebddb7d4ca92e,2ac09e9ad36ae1b361caacae296e4b3b9e46b2c5,1740750658,chore: Refactor headers order parameter extract,https://github.com/0x676e67/rnet/compare/2ac09e9ad36ae1b361caacae296e4b3b9e46b2c5...92a1fc9ffc80dbc237cd27339d2ebddb7d4ca92e,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,118a78588be965f396a55f96cb3c38995ebeafbd,92a1fc9ffc80dbc237cd27339d2ebddb7d4ca92e,1740784517,feat: avoid returning unnecessary data after connection is closed (#100),https://github.com/0x676e67/rnet/compare/92a1fc9ffc80dbc237cd27339d2ebddb7d4ca92e...118a78588be965f396a55f96cb3c38995ebeafbd,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,3874287f6f81a89d96fe135bb43c7194af1a6c46,118a78588be965f396a55f96cb3c38995ebeafbd,1740889937,chore: update examples,https://github.com/0x676e67/rnet/compare/118a78588be965f396a55f96cb3c38995ebeafbd...3874287f6f81a89d96fe135bb43c7194af1a6c46,10,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,db2ae24e97efd8472e31df6d57bfe3bd56c9fb25,3874287f6f81a89d96fe135bb43c7194af1a6c46,1741236714,fix(stream): fix asynchronous stream sending (#119),https://github.com/0x676e67/rnet/compare/3874287f6f81a89d96fe135bb43c7194af1a6c46...db2ae24e97efd8472e31df6d57bfe3bd56c9fb25,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,35f3f7b34b8e1d7b36908361ae9c0b7d53f5d5bf,db2ae24e97efd8472e31df6d57bfe3bd56c9fb25,1741582713,build(deps): update rquest requirement from 2.2.1 to 3.0.5 (#124),https://github.com/0x676e67/rnet/compare/db2ae24e97efd8472e31df6d57bfe3bd56c9fb25...35f3f7b34b8e1d7b36908361ae9c0b7d53f5d5bf,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,bab3d7232490c12ec436c78af56346a1ddbbd15e,35f3f7b34b8e1d7b36908361ae9c0b7d53f5d5bf,1741931730,feat: Adopt `requests` style API for client SSL certificate verification (#132),https://github.com/0x676e67/rnet/compare/35f3f7b34b8e1d7b36908361ae9c0b7d53f5d5bf...bab3d7232490c12ec436c78af56346a1ddbbd15e,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,425cab1173c58ffcfd36cc8fc16b48ba61b28b28,bab3d7232490c12ec436c78af56346a1ddbbd15e,1741932559,chore: rename some APIs,https://github.com/0x676e67/rnet/compare/bab3d7232490c12ec436c78af56346a1ddbbd15e...425cab1173c58ffcfd36cc8fc16b48ba61b28b28,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,3b6858905c65548dcc24192cc9e3bb563e28a96c,425cab1173c58ffcfd36cc8fc16b48ba61b28b28,1741932651,Rename badssl.py to badssl_test.py,https://github.com/0x676e67/rnet/compare/425cab1173c58ffcfd36cc8fc16b48ba61b28b28...3b6858905c65548dcc24192cc9e3bb563e28a96c,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,bf3b76c715ec7d0324afd0705b02ce7a88817331,3b6858905c65548dcc24192cc9e3bb563e28a96c,1742046413,fix(header): Adapt to the scenario of duplicate keys in HeaderMap (#135),https://github.com/0x676e67/rnet/compare/3b6858905c65548dcc24192cc9e3bb563e28a96c...bf3b76c715ec7d0324afd0705b02ce7a88817331,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,8f8808bec628e2b97333d51469c8e6fa50b3bc39,bf3b76c715ec7d0324afd0705b02ce7a88817331,1742222216,refactor(cookie): refactor cookie API signature (#134),https://github.com/0x676e67/rnet/compare/bf3b76c715ec7d0324afd0705b02ce7a88817331...8f8808bec628e2b97333d51469c8e6fa50b3bc39,4,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,2b811f0490b2d98cd95588ab243065a17a1eb5c8,8f8808bec628e2b97333d51469c8e6fa50b3bc39,1742272650,chore: update examples,https://github.com/0x676e67/rnet/compare/8f8808bec628e2b97333d51469c8e6fa50b3bc39...2b811f0490b2d98cd95588ab243065a17a1eb5c8,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,25c452fc866fa038361e5d4138db8b6dc150413c,2b811f0490b2d98cd95588ab243065a17a1eb5c8,1742351178,feat(proxy): enhanced request level proxy definition (#145),https://github.com/0x676e67/rnet/compare/2b811f0490b2d98cd95588ab243065a17a1eb5c8...25c452fc866fa038361e5d4138db8b6dc150413c,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,a91366305635ae66c1ce37733e56e710f7af3070,25c452fc866fa038361e5d4138db8b6dc150413c,1742444049,feat(stream): streaming transfers supports `str` chunks (#155),https://github.com/0x676e67/rnet/compare/25c452fc866fa038361e5d4138db8b6dc150413c...a91366305635ae66c1ce37733e56e710f7af3070,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,1aa4164dd62e15bb7b438fd49cfb25217991938b,a91366305635ae66c1ce37733e56e710f7af3070,1742706755,fix(client): updating client can overwrite verify option (#163),https://github.com/0x676e67/rnet/compare/a91366305635ae66c1ce37733e56e710f7af3070...1aa4164dd62e15bb7b438fd49cfb25217991938b,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,c87a1637902f3368c37b15eaa0244d1994baedfa,1aa4164dd62e15bb7b438fd49cfb25217991938b,1742979943,fix(proxy): fix typo (#169),https://github.com/0x676e67/rnet/compare/1aa4164dd62e15bb7b438fd49cfb25217991938b...c87a1637902f3368c37b15eaa0244d1994baedfa,4,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,a0220c5f7b4a900a06cbab6671ef4e9a91d9441a,c87a1637902f3368c37b15eaa0244d1994baedfa,1743044702,refactor(typing): refactor type extractors (#173),https://github.com/0x676e67/rnet/compare/c87a1637902f3368c37b15eaa0244d1994baedfa...a0220c5f7b4a900a06cbab6671ef4e9a91d9441a,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,67b0ac64ca216ca794c638a561628993a204bf7a,a0220c5f7b4a900a06cbab6671ef4e9a91d9441a,1745630709,chore(examples): update examples,https://github.com/0x676e67/rnet/compare/a0220c5f7b4a900a06cbab6671ef4e9a91d9441a...67b0ac64ca216ca794c638a561628993a204bf7a,4,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,01b051d1fc1e8f21f37819fa8f10f670465e8d54,67b0ac64ca216ca794c638a561628993a204bf7a,1745682321,feat(client): partially update and append client headers (#184),https://github.com/0x676e67/rnet/compare/67b0ac64ca216ca794c638a561628993a204bf7a...01b051d1fc1e8f21f37819fa8f10f670465e8d54,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,e57a2df0651a19be26e7435e48a4dcfe8e7b03cb,01b051d1fc1e8f21f37819fa8f10f670465e8d54,1745739670,docs: fix Jetbrains family bucket tooltips (#187),https://github.com/0x676e67/rnet/compare/01b051d1fc1e8f21f37819fa8f10f670465e8d54...e57a2df0651a19be26e7435e48a4dcfe8e7b03cb,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,ad6d1712ff39b8fdeda06d6a1d07093b4a57eeaa,e57a2df0651a19be26e7435e48a4dcfe8e7b03cb,1745740205,chore: update examples,https://github.com/0x676e67/rnet/compare/e57a2df0651a19be26e7435e48a4dcfe8e7b03cb...ad6d1712ff39b8fdeda06d6a1d07093b4a57eeaa,22,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,2f596c673340ade41243bafb1e3792a29aca4ee3,ad6d1712ff39b8fdeda06d6a1d07093b4a57eeaa,1750578189,bench: Introduce initial benchmark to evaluate HTTP client throughput and latency (#229),https://github.com/0x676e67/rnet/compare/ad6d1712ff39b8fdeda06d6a1d07093b4a57eeaa...2f596c673340ade41243bafb1e3792a29aca4ee3,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,2cfb92f6f5fd80961dace9cc692fad262e9cb1c8,2f596c673340ade41243bafb1e3792a29aca4ee3,1750704686,docs: fix proxy class typing,https://github.com/0x676e67/rnet/compare/2f596c673340ade41243bafb1e3792a29aca4ee3...2cfb92f6f5fd80961dace9cc692fad262e9cb1c8,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,9c9a00bef5eb74868b0c560171b765bf81595cdf,2cfb92f6f5fd80961dace9cc692fad262e9cb1c8,1750704733,docs: fix proxy class typing (#234),https://github.com/0x676e67/rnet/compare/2cfb92f6f5fd80961dace9cc692fad262e9cb1c8...9c9a00bef5eb74868b0c560171b765bf81595cdf,0,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,479e5b29c2501bfa22f1a97105d03845d5b27eb2,9c9a00bef5eb74868b0c560171b765bf81595cdf,1750929873,bench: Add `niquests` benchmark (#236),https://github.com/0x676e67/rnet/compare/9c9a00bef5eb74868b0c560171b765bf81595cdf...479e5b29c2501bfa22f1a97105d03845d5b27eb2,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,c2118e59247d8121d6fce5a1b116c60834e2ccb4,479e5b29c2501bfa22f1a97105d03845d5b27eb2,1750983350,chore: Add exceptions examples (#238),https://github.com/0x676e67/rnet/compare/479e5b29c2501bfa22f1a97105d03845d5b27eb2...c2118e59247d8121d6fce5a1b116c60834e2ccb4,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,118b6a2d50bc285e39e0709d84002f2c665f3d4d,c2118e59247d8121d6fce5a1b116c60834e2ccb4,1750989287,feat(header): Provide comprehensive HeaderMap API bindings (#239),https://github.com/0x676e67/rnet/compare/c2118e59247d8121d6fce5a1b116c60834e2ccb4...118b6a2d50bc285e39e0709d84002f2c665f3d4d,5,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,c59a21ccbf89e6756e530ecc4fe341801a0620b4,118b6a2d50bc285e39e0709d84002f2c665f3d4d,1751011651,fix(header): Fix HeaderMap `append` API behavior (#240),https://github.com/0x676e67/rnet/compare/118b6a2d50bc285e39e0709d84002f2c665f3d4d...c59a21ccbf89e6756e530ecc4fe341801a0620b4,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_124828,9f7da968d92ccebc5a8aa67ae4b175f042d39908,c59a21ccbf89e6756e530ecc4fe341801a0620b4,1751209696,benchmark: Fix latest version of aiohttp benchmark,https://github.com/0x676e67/rnet/compare/c59a21ccbf89e6756e530ecc4fe341801a0620b4...9f7da968d92ccebc5a8aa67ae4b175f042d39908,39,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
