timestamp,current_commit_sha,parent_commit_sha,current_commit_timestamp,current_commit_message,github_url,num_python_file_changed,coverage,num_new_violations,new_violations,num_old_violations,old_violations,num_current_violations,current_violations,num_parent_violations,parent_violations
20251222_123018,9c262e3b9f66a368fce8058cf8b815db27211899,,1708786461,型なしラムダ計算で遊びはじめた,,,x,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,0,
20251222_123018,d51851d1dc575561c0fefb77f35aaf76c0fb6798,580d856fca521eb3d64fedfd90cd4031d3fad78a,1722163105,SQL,https://github.com/backpaper0/sandbox/compare/580d856fca521eb3d64fedfd90cd4031d3fad78a...d51851d1dc575561c0fefb77f35aaf76c0fb6798,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,65864e47b9d57f5c4eefdf74f2749737d2bc185d,d51851d1dc575561c0fefb77f35aaf76c0fb6798,1722163166,グラフ,https://github.com/backpaper0/sandbox/compare/d51851d1dc575561c0fefb77f35aaf76c0fb6798...65864e47b9d57f5c4eefdf74f2749737d2bc185d,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,e1d3ef9620b31958f031d4c77752c0efafce1246,65864e47b9d57f5c4eefdf74f2749737d2bc185d,1722169099,応答速度の可視化,https://github.com/backpaper0/sandbox/compare/65864e47b9d57f5c4eefdf74f2749737d2bc185d...e1d3ef9620b31958f031d4c77752c0efafce1246,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,65a9836073d373aea8c08847a22af740d8efd0d4,e1d3ef9620b31958f031d4c77752c0efafce1246,1722630751,Path.home()てのがあった,https://github.com/backpaper0/sandbox/compare/e1d3ef9620b31958f031d4c77752c0efafce1246...65a9836073d373aea8c08847a22af740d8efd0d4,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,7bbab542ef5bc7e7523126bdad705e1a5bcbee5d,65a9836073d373aea8c08847a22af740d8efd0d4,1722631234,コミットすんの忘れてた,https://github.com/backpaper0/sandbox/compare/65a9836073d373aea8c08847a22af740d8efd0d4...7bbab542ef5bc7e7523126bdad705e1a5bcbee5d,4,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,4036344e71f2d05e334e3b84ae510950818df591,7bbab542ef5bc7e7523126bdad705e1a5bcbee5d,1722662186,load_dotenv()してなかった,https://github.com/backpaper0/sandbox/compare/7bbab542ef5bc7e7523126bdad705e1a5bcbee5d...4036344e71f2d05e334e3b84ae510950818df591,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,bd4e6b05b6ea4c3c98e70a89f1cd94611b017622,4036344e71f2d05e334e3b84ae510950818df591,1723378204,プロンプトフローでトレースを見る,https://github.com/backpaper0/sandbox/compare/4036344e71f2d05e334e3b84ae510950818df591...bd4e6b05b6ea4c3c98e70a89f1cd94611b017622,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,cc1ec845fbf954b6c45cd86b88d292fbae48465b,bd4e6b05b6ea4c3c98e70a89f1cd94611b017622,1723851505,ファイルなくてもよかった,https://github.com/backpaper0/sandbox/compare/bd4e6b05b6ea4c3c98e70a89f1cd94611b017622...cc1ec845fbf954b6c45cd86b88d292fbae48465b,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,aa275af717422427c305d52ac58d17bb1d6cfb95,cc1ec845fbf954b6c45cd86b88d292fbae48465b,1723851753,コレクションに明示的に名前をつける,https://github.com/backpaper0/sandbox/compare/cc1ec845fbf954b6c45cd86b88d292fbae48465b...aa275af717422427c305d52ac58d17bb1d6cfb95,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,f3d784ebe89ec6287bf975f364fc9891c1537313,aa275af717422427c305d52ac58d17bb1d6cfb95,1723892346,キャッシュ周りの実装とバグ修正,https://github.com/backpaper0/sandbox/compare/aa275af717422427c305d52ac58d17bb1d6cfb95...f3d784ebe89ec6287bf975f364fc9891c1537313,5,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,3c6dca3741d132979c20349ae1fcf12eafeb471d,f3d784ebe89ec6287bf975f364fc9891c1537313,1723935529,非同期キューまわりのボイラープレートなコードを別ファイルへ切り出し,https://github.com/backpaper0/sandbox/compare/f3d784ebe89ec6287bf975f364fc9891c1537313...3c6dca3741d132979c20349ae1fcf12eafeb471d,7,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,a3a427a0bf668f75b87b4b725528f07e4540e6ab,3c6dca3741d132979c20349ae1fcf12eafeb471d,1723936215,PickleでBase64した方がサイズは小さそう,https://github.com/backpaper0/sandbox/compare/3c6dca3741d132979c20349ae1fcf12eafeb471d...a3a427a0bf668f75b87b4b725528f07e4540e6ab,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,98ddcea775cac7a2b2c1db1988ca3bfd22257d4f,a3a427a0bf668f75b87b4b725528f07e4540e6ab,1724100318,トレースIDを取得,https://github.com/backpaper0/sandbox/compare/a3a427a0bf668f75b87b4b725528f07e4540e6ab...98ddcea775cac7a2b2c1db1988ca3bfd22257d4f,14,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,63b459fb28853dc15b7187fc5baabb65e1d502ba,98ddcea775cac7a2b2c1db1988ca3bfd22257d4f,1724360800,Server-Sent Eventsの場合はサンプリングしない,https://github.com/backpaper0/sandbox/compare/98ddcea775cac7a2b2c1db1988ca3bfd22257d4f...63b459fb28853dc15b7187fc5baabb65e1d502ba,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,a20d652d4d98288b25d2d77735bfa2efcaf69ece,63b459fb28853dc15b7187fc5baabb65e1d502ba,1724363158,LangChainのinstrumentorがUnicodeエスケープしてしまってつらいのでアンエスケープするprocessorを挟んでみた,https://github.com/backpaper0/sandbox/compare/63b459fb28853dc15b7187fc5baabb65e1d502ba...a20d652d4d98288b25d2d77735bfa2efcaf69ece,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,927daf643efd71633933c39830a69c38ffd57dd7,a20d652d4d98288b25d2d77735bfa2efcaf69ece,1724412715,モックを試す,https://github.com/backpaper0/sandbox/compare/a20d652d4d98288b25d2d77735bfa2efcaf69ece...927daf643efd71633933c39830a69c38ffd57dd7,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,851e87a2514d9af4191745c7330c526ce21ac8ba,927daf643efd71633933c39830a69c38ffd57dd7,1724452868,Runnableを知りたい,https://github.com/backpaper0/sandbox/compare/927daf643efd71633933c39830a69c38ffd57dd7...851e87a2514d9af4191745c7330c526ce21ac8ba,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,3472d61904a1a7c78ca0017c8c55b46c146379f5,851e87a2514d9af4191745c7330c526ce21ac8ba,1724453519,configを使いこなしたいなー,https://github.com/backpaper0/sandbox/compare/851e87a2514d9af4191745c7330c526ce21ac8ba...3472d61904a1a7c78ca0017c8c55b46c146379f5,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,858f27ef812daabdbbdca057753b5a42bc9248f1,3472d61904a1a7c78ca0017c8c55b46c146379f5,1724849667,FastAPIを色々試す場所にするつもり,https://github.com/backpaper0/sandbox/compare/3472d61904a1a7c78ca0017c8c55b46c146379f5...858f27ef812daabdbbdca057753b5a42bc9248f1,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,cb8bec8343f182ff2118c8112235e20c03c21591,858f27ef812daabdbbdca057753b5a42bc9248f1,1725168078,Azure AI Speechを使用した音声入力の例,https://github.com/backpaper0/sandbox/compare/858f27ef812daabdbbdca057753b5a42bc9248f1...cb8bec8343f182ff2118c8112235e20c03c21591,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,578c9f64d0312c2507e6d3b79c7f50fea0b328a7,cb8bec8343f182ff2118c8112235e20c03c21591,1725175993,MediaRecorderで音声を取得する例,https://github.com/backpaper0/sandbox/compare/cb8bec8343f182ff2118c8112235e20c03c21591...578c9f64d0312c2507e6d3b79c7f50fea0b328a7,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,f2a396d61c9a9f7cf850c7c20e550b86500d58d3,578c9f64d0312c2507e6d3b79c7f50fea0b328a7,1725480466,LangGraphで遊ぶ,https://github.com/backpaper0/sandbox/compare/578c9f64d0312c2507e6d3b79c7f50fea0b328a7...f2a396d61c9a9f7cf850c7c20e550b86500d58d3,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,0de59791805c8a711aa8e1d5e68799c7d2322d04,f2a396d61c9a9f7cf850c7c20e550b86500d58d3,1725480734,2つに分かれる例,https://github.com/backpaper0/sandbox/compare/f2a396d61c9a9f7cf850c7c20e550b86500d58d3...0de59791805c8a711aa8e1d5e68799c7d2322d04,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,57f5dd3e8fb19fa2dde327e16abc067f75fab9f8,0de59791805c8a711aa8e1d5e68799c7d2322d04,1725481186,条件分岐,https://github.com/backpaper0/sandbox/compare/0de59791805c8a711aa8e1d5e68799c7d2322d04...57f5dd3e8fb19fa2dde327e16abc067f75fab9f8,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,b2e1911dbdef825a2497a989fae8695b94c34da6,57f5dd3e8fb19fa2dde327e16abc067f75fab9f8,1725481253,docstring修正もれ,https://github.com/backpaper0/sandbox/compare/57f5dd3e8fb19fa2dde327e16abc067f75fab9f8...b2e1911dbdef825a2497a989fae8695b94c34da6,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,0b93a6141c6959023f0bdbf0d98919dc12c5d3cf,b2e1911dbdef825a2497a989fae8695b94c34da6,1725879969,証明書まわりが面倒,https://github.com/backpaper0/sandbox/compare/b2e1911dbdef825a2497a989fae8695b94c34da6...0b93a6141c6959023f0bdbf0d98919dc12c5d3cf,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,2ffa5cc2f12c49caa69b174ecc37b534fef92c81,0b93a6141c6959023f0bdbf0d98919dc12c5d3cf,1725880892,値を取得する処理も追加,https://github.com/backpaper0/sandbox/compare/0b93a6141c6959023f0bdbf0d98919dc12c5d3cf...2ffa5cc2f12c49caa69b174ecc37b534fef92c81,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,b67e339147acd04fc43b12a6cec5cc5c98056990,2ffa5cc2f12c49caa69b174ecc37b534fef92c81,1726359680,OpenAIまわりのトレース,https://github.com/backpaper0/sandbox/compare/2ffa5cc2f12c49caa69b174ecc37b534fef92c81...b67e339147acd04fc43b12a6cec5cc5c98056990,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,cb6bd6cbe726a1342fcf0cd94236c3be9dc9369c,b67e339147acd04fc43b12a6cec5cc5c98056990,1726360020,オブジェクトの保存と取得,https://github.com/backpaper0/sandbox/compare/b67e339147acd04fc43b12a6cec5cc5c98056990...cb6bd6cbe726a1342fcf0cd94236c3be9dc9369c,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,08d5a9983ffa796828085e6f5d19edd0f7897430,cb6bd6cbe726a1342fcf0cd94236c3be9dc9369c,1727064472,ruff format,https://github.com/backpaper0/sandbox/compare/cb6bd6cbe726a1342fcf0cd94236c3be9dc9369c...08d5a9983ffa796828085e6f5d19edd0f7897430,8,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,7ac3909409c39728efc1a2aca654ce3deb79b8d0,08d5a9983ffa796828085e6f5d19edd0f7897430,1728205394,抽象構文木,https://github.com/backpaper0/sandbox/compare/08d5a9983ffa796828085e6f5d19edd0f7897430...7ac3909409c39728efc1a2aca654ce3deb79b8d0,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,e8fb47fa6e40216d36dd0d0321ce7718316bdcba,7ac3909409c39728efc1a2aca654ce3deb79b8d0,1728206319,整数リテラルと四則演算の評価,https://github.com/backpaper0/sandbox/compare/7ac3909409c39728efc1a2aca654ce3deb79b8d0...e8fb47fa6e40216d36dd0d0321ce7718316bdcba,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,971bebc4b2373231d07ac171ba818709ae7a451e,e8fb47fa6e40216d36dd0d0321ce7718316bdcba,1730201688,いろんな演算,https://github.com/backpaper0/sandbox/compare/e8fb47fa6e40216d36dd0d0321ce7718316bdcba...971bebc4b2373231d07ac171ba818709ae7a451e,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,8478d10481cb662ca211db23e629ddf6bb1cd7da,971bebc4b2373231d07ac171ba818709ae7a451e,1730291649,非同期コンテキストマネージャを使ってCosmosClientを確実にcloseする,https://github.com/backpaper0/sandbox/compare/971bebc4b2373231d07ac171ba818709ae7a451e...8478d10481cb662ca211db23e629ddf6bb1cd7da,7,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,7deb515ee9fc7bef6d6c37399fbdbc72b6b8c3e1,8478d10481cb662ca211db23e629ddf6bb1cd7da,1730292316,このコードだとby_page使う意味なかった,https://github.com/backpaper0/sandbox/compare/8478d10481cb662ca211db23e629ddf6bb1cd7da...7deb515ee9fc7bef6d6c37399fbdbc72b6b8c3e1,6,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
20251222_123018,0c41a862914880264e13e8b279e57a40ab6cb23f,7deb515ee9fc7bef6d6c37399fbdbc72b6b8c3e1,1730293849,Pydanticでモデルを定義してなるべく型安全にしたい,https://github.com/backpaper0/sandbox/compare/7deb515ee9fc7bef6d6c37399fbdbc72b6b8c3e1...0c41a862914880264e13e8b279e57a40ab6cb23f,6,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18
