timestamp,current_commit_sha,parent_commit_sha,current_commit_timestamp,current_commit_message,github_url,num_python_file_changed,coverage,num_new_violations,new_violations,num_old_violations,old_violations,num_current_violations,current_violations,num_parent_violations,parent_violations
20251229_103647,e16173c67a36537cd231bd1be3ce54c6b979fd6a,,1658592565,Rename Kilometerstomile to Kilometerstomile.py,,,x,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719;KeyInList:<frozen importlib._bootstrap>:1316;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,0,
20251229_103647,0ceba870c55fd86d9fe1a1bc1fbdc89760011b95,6baa8bc5072a9ac0b87d777c909480957342abb8,1665563814,Rename Sum of digits of a number to Sum of digits of a number.py,https://github.com/geekcomputers/Python/compare/6baa8bc5072a9ac0b87d777c909480957342abb8...0ceba870c55fd86d9fe1a1bc1fbdc89760011b95,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103647,ba5c91b839fc594174e62e2f414d75732552b038,0ceba870c55fd86d9fe1a1bc1fbdc89760011b95,1665563838,Rename To find the largest number between 3 numbers to To find the largest number between 3 numbers.py,https://github.com/geekcomputers/Python/compare/0ceba870c55fd86d9fe1a1bc1fbdc89760011b95...ba5c91b839fc594174e62e2f414d75732552b038,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103647,00fa1581f12c86aff6620c1513ad2e0b275b7cef,ba5c91b839fc594174e62e2f414d75732552b038,1665563863,Rename Turtle_Star to Turtle_Star.py,https://github.com/geekcomputers/Python/compare/ba5c91b839fc594174e62e2f414d75732552b038...00fa1581f12c86aff6620c1513ad2e0b275b7cef,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103647,ec8435496e361fe4771a3dcb9825b2c4f007cc3e,00fa1581f12c86aff6620c1513ad2e0b275b7cef,1665563887,Rename Voice Command Calculator to Voice Command Calculator.py,https://github.com/geekcomputers/Python/compare/00fa1581f12c86aff6620c1513ad2e0b275b7cef...ec8435496e361fe4771a3dcb9825b2c4f007cc3e,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103647,6769b665b24d8c36ae5acecc0244a53308b6315b,ec8435496e361fe4771a3dcb9825b2c4f007cc3e,1665563909,Rename Web Socket to Web Socket.py,https://github.com/geekcomputers/Python/compare/ec8435496e361fe4771a3dcb9825b2c4f007cc3e...6769b665b24d8c36ae5acecc0244a53308b6315b,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103647,a6c4298ccb4e9c47621c1a26abe1dae5502626f2,6769b665b24d8c36ae5acecc0244a53308b6315b,1665563928,Rename add 2 number to add 2 number.py,https://github.com/geekcomputers/Python/compare/6769b665b24d8c36ae5acecc0244a53308b6315b...a6c4298ccb4e9c47621c1a26abe1dae5502626f2,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103647,4b039782d054303fa1ce71518dc60f5e70a3a67e,a6c4298ccb4e9c47621c1a26abe1dae5502626f2,1665563949,Rename add 2 numbers to add 2 numbers.py,https://github.com/geekcomputers/Python/compare/a6c4298ccb4e9c47621c1a26abe1dae5502626f2...4b039782d054303fa1ce71518dc60f5e70a3a67e,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103647,a4fc99588227b857ae571e2132e8e3ec244736c8,4b039782d054303fa1ce71518dc60f5e70a3a67e,1665563969,Rename add two no to add two no.py,https://github.com/geekcomputers/Python/compare/4b039782d054303fa1ce71518dc60f5e70a3a67e...a4fc99588227b857ae571e2132e8e3ec244736c8,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,3de6decdb21cdf3e499baac1ce068ad880e9d8ee,a4fc99588227b857ae571e2132e8e3ec244736c8,1665563989,Rename add two number to add two number.py,https://github.com/geekcomputers/Python/compare/a4fc99588227b857ae571e2132e8e3ec244736c8...3de6decdb21cdf3e499baac1ce068ad880e9d8ee,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,064a1fa480e5bef81aae600e478b3c938a886999,3de6decdb21cdf3e499baac1ce068ad880e9d8ee,1665564014,Rename addtwonumber to addtwonumber.py,https://github.com/geekcomputers/Python/compare/3de6decdb21cdf3e499baac1ce068ad880e9d8ee...064a1fa480e5bef81aae600e478b3c938a886999,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,6290a0ce0aa3d5e97c9b261cacc820f323d38f6c,064a1fa480e5bef81aae600e478b3c938a886999,1665564035,Rename binary search to binary search.py,https://github.com/geekcomputers/Python/compare/064a1fa480e5bef81aae600e478b3c938a886999...6290a0ce0aa3d5e97c9b261cacc820f323d38f6c,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,6e9d963bcfbd60ca5a2215bab5fbcb5da78f483b,6290a0ce0aa3d5e97c9b261cacc820f323d38f6c,1665564054,Rename calculatorproject to calculatorproject.py,https://github.com/geekcomputers/Python/compare/6290a0ce0aa3d5e97c9b261cacc820f323d38f6c...6e9d963bcfbd60ca5a2215bab5fbcb5da78f483b,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,42f9e41f6634a4c41abdf10d397fad6cbc7a14c0,6e9d963bcfbd60ca5a2215bab5fbcb5da78f483b,1665564079,Rename convert celsius into fahrenheit to convert celsius into fahrenheit.py,https://github.com/geekcomputers/Python/compare/6e9d963bcfbd60ca5a2215bab5fbcb5da78f483b...42f9e41f6634a4c41abdf10d397fad6cbc7a14c0,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,3a13049a7086b807c904a2850e8a5b673961cc26,42f9e41f6634a4c41abdf10d397fad6cbc7a14c0,1665564100,Rename count the numbers of two vovels to count the numbers of two vovels.py,https://github.com/geekcomputers/Python/compare/42f9e41f6634a4c41abdf10d397fad6cbc7a14c0...3a13049a7086b807c904a2850e8a5b673961cc26,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,ab2f59217d063fa80732ef73e68d9ed728c0d9f9,3a13049a7086b807c904a2850e8a5b673961cc26,1665564130,Rename fibonici series to fibonici series.py,https://github.com/geekcomputers/Python/compare/3a13049a7086b807c904a2850e8a5b673961cc26...ab2f59217d063fa80732ef73e68d9ed728c0d9f9,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,2a1b2f6c034624878ae724f96c951d7221e548e3,ab2f59217d063fa80732ef73e68d9ed728c0d9f9,1665564216,Rename how to display the fibonacci sequence up to n- to how to display the fibonacci sequence up to n-.py,https://github.com/geekcomputers/Python/compare/ab2f59217d063fa80732ef73e68d9ed728c0d9f9...2a1b2f6c034624878ae724f96c951d7221e548e3,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,0555dd410341cc87986f953cedf5798d01f5f048,2a1b2f6c034624878ae724f96c951d7221e548e3,1665564264,Rename how to add three numbers and find type in python to how to add three numbers and find type in python.py,https://github.com/geekcomputers/Python/compare/2a1b2f6c034624878ae724f96c951d7221e548e3...0555dd410341cc87986f953cedf5798d01f5f048,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,0ae632f51ad3efda13190a70142a17607eaa2222,0555dd410341cc87986f953cedf5798d01f5f048,1665564287,Rename largestno to largestno.py,https://github.com/geekcomputers/Python/compare/0555dd410341cc87986f953cedf5798d01f5f048...0ae632f51ad3efda13190a70142a17607eaa2222,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,06618f3c5ca1d750d9b5273e79f36f65dd31b6a7,0ae632f51ad3efda13190a70142a17607eaa2222,1665564306,Rename leap year to leap year.py,https://github.com/geekcomputers/Python/compare/0ae632f51ad3efda13190a70142a17607eaa2222...06618f3c5ca1d750d9b5273e79f36f65dd31b6a7,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,b84152180f66ad7e5b80e8c8008596e9f94d865a,06618f3c5ca1d750d9b5273e79f36f65dd31b6a7,1665564339,Update and rename linear search to linear search.py,https://github.com/geekcomputers/Python/compare/06618f3c5ca1d750d9b5273e79f36f65dd31b6a7...b84152180f66ad7e5b80e8c8008596e9f94d865a,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,3862838dc2889532981f08db125b265908c31638,b84152180f66ad7e5b80e8c8008596e9f94d865a,1665564361,Rename number guessing to number guessing.py,https://github.com/geekcomputers/Python/compare/b84152180f66ad7e5b80e8c8008596e9f94d865a...3862838dc2889532981f08db125b265908c31638,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,e5bbc601994b5c4c77b2f070b7144bc706d08fa7,3862838dc2889532981f08db125b265908c31638,1665564385,Rename print hello world to print hello world.py,https://github.com/geekcomputers/Python/compare/3862838dc2889532981f08db125b265908c31638...e5bbc601994b5c4c77b2f070b7144bc706d08fa7,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,cb604ce27670e8b85182574a7d093b08304c7993,e5bbc601994b5c4c77b2f070b7144bc706d08fa7,1665564457,Rename python to Python_swapping.py,https://github.com/geekcomputers/Python/compare/e5bbc601994b5c4c77b2f070b7144bc706d08fa7...cb604ce27670e8b85182574a7d093b08304c7993,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,050306ce90b5cefcc58a9611351bf6db1a19dba8,cb604ce27670e8b85182574a7d093b08304c7993,1665564481,Rename python Space Invader game to python Space Invader game.py,https://github.com/geekcomputers/Python/compare/cb604ce27670e8b85182574a7d093b08304c7993...050306ce90b5cefcc58a9611351bf6db1a19dba8,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,90651d30bfaff3f7b7ff97705c7799a837ed2671,050306ce90b5cefcc58a9611351bf6db1a19dba8,1665564502,Rename python program for finding square root for positive number to python program for finding square root for positive number.py,https://github.com/geekcomputers/Python/compare/050306ce90b5cefcc58a9611351bf6db1a19dba8...90651d30bfaff3f7b7ff97705c7799a837ed2671,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,90980e52578bf8c07b7850c239a482cbf840f580,90651d30bfaff3f7b7ff97705c7799a837ed2671,1665564551,Rename remove a character from a file and rewrite to remove a character from a file and rewrite.py,https://github.com/geekcomputers/Python/compare/90651d30bfaff3f7b7ff97705c7799a837ed2671...90980e52578bf8c07b7850c239a482cbf840f580,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
20251229_103648,06f6cec41bb9cdae36c0428cfb8b5a4ebcacf65f,90980e52578bf8c07b7850c239a482cbf840f580,1665564586,Rename usinglist to usinglist.py,https://github.com/geekcomputers/Python/compare/90980e52578bf8c07b7850c239a482cbf840f580...06f6cec41bb9cdae36c0428cfb8b5a4ebcacf65f,1,x,0,,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=50;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=48;KeyInList:<frozen importlib._bootstrap>:1316=14;KeyInList:/usr/lib/python3.12/unittest/mock.py:1039=1
