timestamp,current_commit_sha,parent_commit_sha,current_commit_timestamp,current_commit_message,github_url,num_python_file_changed,coverage,num_new_violations,new_violations,num_old_violations,old_violations,num_current_violations,current_violations,num_parent_violations,parent_violations
20251222_122752,82f0d59078cfdc1ee070e0c478ccea85f1f89bf8,,1680111583,"fix: change thread name to ""Thread"" so it's not confused to be official support.",,,x,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,0,
20251222_122751,dd57c1e73b6aa2a105a863acfdac0f2c3f8cc5b4,de9de58f5ba0326db86e7d5b3182b2be557180af,1693382621,fix: parse sources correctly and import chat prompt,https://github.com/wandb/wandbot/compare/de9de58f5ba0326db86e7d5b3182b2be557180af...dd57c1e73b6aa2a105a863acfdac0f2c3f8cc5b4,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,1e4509b182a70012275cef3509a2d0f006c1eda2,dd57c1e73b6aa2a105a863acfdac0f2c3f8cc5b4,1695723999,feat: update readme to show llama-index instead of langchain,https://github.com/wandb/wandbot/compare/dd57c1e73b6aa2a105a863acfdac0f2c3f8cc5b4...1e4509b182a70012275cef3509a2d0f006c1eda2,12,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,a0097792c062bb68b2ab22ed6e4e13b07a65bcd3,1e4509b182a70012275cef3509a2d0f006c1eda2,1695726426,fix: reduce references list and fix gpt-4 issues.,https://github.com/wandb/wandbot/compare/1e4509b182a70012275cef3509a2d0f006c1eda2...a0097792c062bb68b2ab22ed6e4e13b07a65bcd3,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,975305e489a8f5aada48f57420ba4f9aa0ba1b66,a0097792c062bb68b2ab22ed6e4e13b07a65bcd3,1695728327,fix: min references,https://github.com/wandb/wandbot/compare/a0097792c062bb68b2ab22ed6e4e13b07a65bcd3...975305e489a8f5aada48f57420ba4f9aa0ba1b66,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,69f2d64ad3c41250b3f9f2116cf4635cf1d5e39c,975305e489a8f5aada48f57420ba4f9aa0ba1b66,1695810642,style: run isort and black on all files,https://github.com/wandb/wandbot/compare/975305e489a8f5aada48f57420ba4f9aa0ba1b66...69f2d64ad3c41250b3f9f2116cf4635cf1d5e39c,21,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,f8c98d091233ddda86a3526493d8cd3802ac2609,69f2d64ad3c41250b3f9f2116cf4635cf1d5e39c,1695878543,fix: remove non-existent db fields,https://github.com/wandb/wandbot/compare/69f2d64ad3c41250b3f9f2116cf4635cf1d5e39c...f8c98d091233ddda86a3526493d8cd3802ac2609,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,cac77a0f770aa1c5158ae41d3873dc7eadb8a723,f8c98d091233ddda86a3526493d8cd3802ac2609,1695893754,fix: use 16k turbo for fallback model,https://github.com/wandb/wandbot/compare/f8c98d091233ddda86a3526493d8cd3802ac2609...cac77a0f770aa1c5158ae41d3873dc7eadb8a723,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,e6c73f995ccf589b77376115686c3f1a78c5685f,cac77a0f770aa1c5158ae41d3873dc7eadb8a723,1695916986,fix: model name parameter in loading LLM,https://github.com/wandb/wandbot/compare/cac77a0f770aa1c5158ae41d3873dc7eadb8a723...e6c73f995ccf589b77376115686c3f1a78c5685f,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,2a1cd4302382892207b3f75deaeae12147e49331,e6c73f995ccf589b77376115686c3f1a78c5685f,1695981272,fix: model name param when creating the LLM,https://github.com/wandb/wandbot/compare/e6c73f995ccf589b77376115686c3f1a78c5685f...2a1cd4302382892207b3f75deaeae12147e49331,23,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,b20c429abb0e6fa2e7b72a58774f18fab2190c19,2a1cd4302382892207b3f75deaeae12147e49331,1696404418,feat: add llama index ingestion report,https://github.com/wandb/wandbot/compare/2a1cd4302382892207b3f75deaeae12147e49331...b20c429abb0e6fa2e7b72a58774f18fab2190c19,24,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,4a6890df0b2fceb585b5133e6d603de06374e252,b20c429abb0e6fa2e7b72a58774f18fab2190c19,1696404440,fix: fix chat pipeline retrieval size,https://github.com/wandb/wandbot/compare/b20c429abb0e6fa2e7b72a58774f18fab2190c19...4a6890df0b2fceb585b5133e6d603de06374e252,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,835df8bfb28e63970727cfe1a01a119ed25b9846,4a6890df0b2fceb585b5133e6d603de06374e252,1696407652,feat: log system prompt to database and table,https://github.com/wandb/wandbot/compare/4a6890df0b2fceb585b5133e6d603de06374e252...835df8bfb28e63970727cfe1a01a119ed25b9846,5,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,28539e49688fed3489488e10698b0b531e6142ab,835df8bfb28e63970727cfe1a01a119ed25b9846,1696413829,feat: update chat temperature,https://github.com/wandb/wandbot/compare/835df8bfb28e63970727cfe1a01a119ed25b9846...28539e49688fed3489488e10698b0b531e6142ab,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,b29db711a8f55c85da766dac7857c287cec0f17e,28539e49688fed3489488e10698b0b531e6142ab,1696415709,fix: remove duplicates from references,https://github.com/wandb/wandbot/compare/28539e49688fed3489488e10698b0b531e6142ab...b29db711a8f55c85da766dac7857c287cec0f17e,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,f9a9f19616b9021c74dcd16eade00190dec06fc1,b29db711a8f55c85da766dac7857c287cec0f17e,1696416033,fix: add ordered reference de-duplication,https://github.com/wandb/wandbot/compare/b29db711a8f55c85da766dac7857c287cec0f17e...f9a9f19616b9021c74dcd16eade00190dec06fc1,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,dda953ca8e195ac7f881773010b85a6c387fca77,f9a9f19616b9021c74dcd16eade00190dec06fc1,1696482925,fix: chunking very long discord responses,https://github.com/wandb/wandbot/compare/f9a9f19616b9021c74dcd16eade00190dec06fc1...dda953ca8e195ac7f881773010b85a6c387fca77,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,868639130f8c46bce99a94d75aa2039d5351ac41,dda953ca8e195ac7f881773010b85a6c387fca77,1696490023,fix: chunking very long discord responses,https://github.com/wandb/wandbot/compare/dda953ca8e195ac7f881773010b85a6c387fca77...868639130f8c46bce99a94d75aa2039d5351ac41,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,ea1edf3311d8f9bba656ca40702d294d5bb786c1,868639130f8c46bce99a94d75aa2039d5351ac41,1696502206,fix: add missing imports and fix crlf,https://github.com/wandb/wandbot/compare/868639130f8c46bce99a94d75aa2039d5351ac41...ea1edf3311d8f9bba656ca40702d294d5bb786c1,25,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,325e672581126e07b5659b869ffa78379261692e,ea1edf3311d8f9bba656ca40702d294d5bb786c1,1697219273,Added a script that answers discourse questions,https://github.com/wandb/wandbot/compare/ea1edf3311d8f9bba656ca40702d294d5bb786c1...325e672581126e07b5659b869ffa78379261692e,28,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,c6a6c6392e1e882296ecae3acf6ec4c031a4b310,325e672581126e07b5659b869ffa78379261692e,1697835008,fixed a library discrepancy with zenpy,https://github.com/wandb/wandbot/compare/325e672581126e07b5659b869ffa78379261692e...c6a6c6392e1e882296ecae3acf6ec4c031a4b310,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,89f6502a965046994d1da230f7b257b2c343ac16,c6a6c6392e1e882296ecae3acf6ec4c031a4b310,1697835228,remove print statement to prevent spamming console,https://github.com/wandb/wandbot/compare/c6a6c6392e1e882296ecae3acf6ec4c031a4b310...89f6502a965046994d1da230f7b257b2c343ac16,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,e3de401156aaf140c3102da90848b68ddb5ce00b,89f6502a965046994d1da230f7b257b2c343ac16,1698188546,"print statements, question length",https://github.com/wandb/wandbot/compare/89f6502a965046994d1da230f7b257b2c343ac16...e3de401156aaf140c3102da90848b68ddb5ce00b,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,5b681abc10116acbc097202d905a9bf69d21a87f,e3de401156aaf140c3102da90848b68ddb5ce00b,1698708827,removed 2 new line characters and tested out code,https://github.com/wandb/wandbot/compare/e3de401156aaf140c3102da90848b68ddb5ce00b...5b681abc10116acbc097202d905a9bf69d21a87f,27,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,8811e5ed69c7427a197aae68bd7de30c13fc2e6c,5b681abc10116acbc097202d905a9bf69d21a87f,1700552429,feat: update ingestion pipeline to use new llama index changes,https://github.com/wandb/wandbot/compare/5b681abc10116acbc097202d905a9bf69d21a87f...8811e5ed69c7427a197aae68bd7de30c13fc2e6c,25,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,ad6f582aa445e1ff68c4fa3823ab2469bd6cedc5,8811e5ed69c7427a197aae68bd7de30c13fc2e6c,1700552603,fix: fix typo in chat response schema,https://github.com/wandb/wandbot/compare/8811e5ed69c7427a197aae68bd7de30c13fc2e6c...ad6f582aa445e1ff68c4fa3823ab2469bd6cedc5,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,16cd0370ac9499373a80a30d49d5de43e81fea6d,ad6f582aa445e1ff68c4fa3823ab2469bd6cedc5,1700552687,feat: include query language in chat request and update wandbot app version,https://github.com/wandb/wandbot/compare/ad6f582aa445e1ff68c4fa3823ab2469bd6cedc5...16cd0370ac9499373a80a30d49d5de43e81fea6d,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,c02010d8b36f7bdfca489e5f2a62c0d6aee4ad5c,16cd0370ac9499373a80a30d49d5de43e81fea6d,1700552823,feat: reroute queries to retriever by language in chat interface,https://github.com/wandb/wandbot/compare/16cd0370ac9499373a80a30d49d5de43e81fea6d...c02010d8b36f7bdfca489e5f2a62c0d6aee4ad5c,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,5f8029b698ea4cf9d8015f968e1a17ffd9d2801a,c02010d8b36f7bdfca489e5f2a62c0d6aee4ad5c,1700552881,fix: revert back to old gpt-4 model,https://github.com/wandb/wandbot/compare/c02010d8b36f7bdfca489e5f2a62c0d6aee4ad5c...5f8029b698ea4cf9d8015f968e1a17ffd9d2801a,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,12cdd25be8e30b30ac14b4d37fe0fb1024a7a195,5f8029b698ea4cf9d8015f968e1a17ffd9d2801a,1700553905,refactor: rename zendesk app and make it a module,https://github.com/wandb/wandbot/compare/5f8029b698ea4cf9d8015f968e1a17ffd9d2801a...12cdd25be8e30b30ac14b4d37fe0fb1024a7a195,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,5ca1ef289e3990ac6d7f41011529adb9ae9e2bc9,12cdd25be8e30b30ac14b4d37fe0fb1024a7a195,1700553956,feat: include language in question answer db schema,https://github.com/wandb/wandbot/compare/12cdd25be8e30b30ac14b4d37fe0fb1024a7a195...5ca1ef289e3990ac6d7f41011529adb9ae9e2bc9,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,72dd44f9fd75eaa30bb72874f63f18eeee1135d6,5ca1ef289e3990ac6d7f41011529adb9ae9e2bc9,1700554013,fix: type annotate slack response correctly in send message,https://github.com/wandb/wandbot/compare/5ca1ef289e3990ac6d7f41011529adb9ae9e2bc9...72dd44f9fd75eaa30bb72874f63f18eeee1135d6,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,8cba8ab43b9bbc2c137d13fad46001ff8deb939f,72dd44f9fd75eaa30bb72874f63f18eeee1135d6,1700554116,refactor: rename zendesk app config,https://github.com/wandb/wandbot/compare/72dd44f9fd75eaa30bb72874f63f18eeee1135d6...8cba8ab43b9bbc2c137d13fad46001ff8deb939f,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,0b9ac9c5d67b9736e397f256073e55674cad28f6,8cba8ab43b9bbc2c137d13fad46001ff8deb939f,1700554148,feat: include custom language filter node postprocessor,https://github.com/wandb/wandbot/compare/8cba8ab43b9bbc2c137d13fad46001ff8deb939f...0b9ac9c5d67b9736e397f256073e55674cad28f6,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,88aae623203696401b768d28c26e5695f3df76d8,0b9ac9c5d67b9736e397f256073e55674cad28f6,1700574203,feat: include language in database schema and api,https://github.com/wandb/wandbot/compare/0b9ac9c5d67b9736e397f256073e55674cad28f6...88aae623203696401b768d28c26e5695f3df76d8,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,4a4fd18e1387e7b32bc13921030474bc76b2f80f,88aae623203696401b768d28c26e5695f3df76d8,1700577185,refactor: convert slack to an async app,https://github.com/wandb/wandbot/compare/88aae623203696401b768d28c26e5695f3df76d8...4a4fd18e1387e7b32bc13921030474bc76b2f80f,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,7e029439de40a26fcdcd71039166e7f876d9076c,4a4fd18e1387e7b32bc13921030474bc76b2f80f,1700577296,chore: remove unused comment from slack app,https://github.com/wandb/wandbot/compare/4a4fd18e1387e7b32bc13921030474bc76b2f80f...7e029439de40a26fcdcd71039166e7f876d9076c,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251222_122751,31d9a630f05eec75b8d5b9c31072bd6e8aebc832,7e029439de40a26fcdcd71039166e7f876d9076c,1700577621,fix: add language in api client and slack app,https://github.com/wandb/wandbot/compare/7e029439de40a26fcdcd71039166e7f876d9076c...31d9a630f05eec75b8d5b9c31072bd6e8aebc832,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
