timestamp,current_commit_sha,parent_commit_sha,current_commit_timestamp,current_commit_message,github_url,num_python_file_changed,coverage,num_new_violations,new_violations,num_old_violations,old_violations,num_current_violations,current_violations,num_parent_violations,parent_violations
20251223_124855,8a1575be33241ad3ef6499c07e7ec8bf1c50fb6c,,1679824117,"Enhance esptool GUI, #2707",,,7.020999999999999,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,0,
20251223_124853,f09e656829b74204527cee41484cefe0a1962132,d9f1ff8a92606c7be59287a1829778d7ed9854d3,1693426303,Accept gzip when downloading CP/MP variants,https://github.com/thonny/thonny/compare/d9f1ff8a92606c7be59287a1829778d7ed9854d3...f09e656829b74204527cee41484cefe0a1962132,1,7.103,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124853,4c7f5d336e2b2ef5e0af6694b67b1f4c2d41c0a9,f09e656829b74204527cee41484cefe0a1962132,1693848464,"Fix esptool flasher proposing wrong starting address for ESP32-S2 devices, #2920",https://github.com/thonny/thonny/compare/f09e656829b74204527cee41484cefe0a1962132...4c7f5d336e2b2ef5e0af6694b67b1f4c2d41c0a9,29,6.950000000000001,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124853,c19c5eaa59f79a86381868bdf74b8df9d50887d6,4c7f5d336e2b2ef5e0af6694b67b1f4c2d41c0a9,1695445069,Add missing logger,https://github.com/thonny/thonny/compare/4c7f5d336e2b2ef5e0af6694b67b1f4c2d41c0a9...c19c5eaa59f79a86381868bdf74b8df9d50887d6,1,6.954000000000001,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124853,5cedc594fe41eee3f94a3febfcd43673a4721a5e,c19c5eaa59f79a86381868bdf74b8df9d50887d6,1695458418,logging and typo,https://github.com/thonny/thonny/compare/c19c5eaa59f79a86381868bdf74b8df9d50887d6...5cedc594fe41eee3f94a3febfcd43673a4721a5e,2,6.952999999999999,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124853,8e24a543e8dfcca0fe6830d6d86c682c9fc213a8,5cedc594fe41eee3f94a3febfcd43673a4721a5e,1695850194,black,https://github.com/thonny/thonny/compare/5cedc594fe41eee3f94a3febfcd43673a4721a5e...8e24a543e8dfcca0fe6830d6d86c682c9fc213a8,2,6.952999999999999,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124853,5864aa2813706149fce91edeed7c8374b83955cb,8e24a543e8dfcca0fe6830d6d86c682c9fc213a8,1695850323,"Don't resent InputRequest if already sent for this read, #2834",https://github.com/thonny/thonny/compare/8e24a543e8dfcca0fe6830d6d86c682c9fc213a8...5864aa2813706149fce91edeed7c8374b83955cb,1,6.952999999999999,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124853,48576eb7c9bc08f8096124aa21a8759419e869a1,5864aa2813706149fce91edeed7c8374b83955cb,1695850343,Turn off pip progress-bar,https://github.com/thonny/thonny/compare/5864aa2813706149fce91edeed7c8374b83955cb...48576eb7c9bc08f8096124aa21a8759419e869a1,1,6.952999999999999,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124853,31a4f593a6c22f6678421d8f17f7f38e2fcd86ad,48576eb7c9bc08f8096124aa21a8759419e869a1,1695851538,Update translations,https://github.com/thonny/thonny/compare/48576eb7c9bc08f8096124aa21a8759419e869a1...31a4f593a6c22f6678421d8f17f7f38e2fcd86ad,2,6.952999999999999,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124853,103290ffbcfccc83e70c1af2408bf4e8d2e067ad,31a4f593a6c22f6678421d8f17f7f38e2fcd86ad,1695971139,"Include extended exception info in program output,  #2942",https://github.com/thonny/thonny/compare/31a4f593a6c22f6678421d8f17f7f38e2fcd86ad...103290ffbcfccc83e70c1af2408bf4e8d2e067ad,29,7.106,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124853,72e23e1055356161822d236803c093140fbad7b1,103290ffbcfccc83e70c1af2408bf4e8d2e067ad,1696845636,Update RPi detection,https://github.com/thonny/thonny/compare/103290ffbcfccc83e70c1af2408bf4e8d2e067ad...72e23e1055356161822d236803c093140fbad7b1,30,6.952999999999999,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,b0c11524bccb4a076f9aa41dbbc2b35cd82f98f3,72e23e1055356161822d236803c093140fbad7b1,1697270100,Stop using Assistant feedback collection,https://github.com/thonny/thonny/compare/72e23e1055356161822d236803c093140fbad7b1...b0c11524bccb4a076f9aa41dbbc2b35cd82f98f3,30,7.106999999999999,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,0f32efc7f51eb49bb3abb4b60df8cac73d58c82b,b0c11524bccb4a076f9aa41dbbc2b35cd82f98f3,1698498034,"Progress with moving views and reordering tabs, #2737, #2040, #1156, #2018",https://github.com/thonny/thonny/compare/b0c11524bccb4a076f9aa41dbbc2b35cd82f98f3...0f32efc7f51eb49bb3abb4b60df8cac73d58c82b,7,7.192,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,2d563b1faf536875f9b6d9825dfb11429d5430cc,0f32efc7f51eb49bb3abb4b60df8cac73d58c82b,1698498048,black,https://github.com/thonny/thonny/compare/0f32efc7f51eb49bb3abb4b60df8cac73d58c82b...2d563b1faf536875f9b6d9825dfb11429d5430cc,1,7.192,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,efb83e2b985af41477a03b2df1a58d0b717b527b,2d563b1faf536875f9b6d9825dfb11429d5430cc,1698557618,"Fix removing from AutomaticNotebook, #2737",https://github.com/thonny/thonny/compare/2d563b1faf536875f9b6d9825dfb11429d5430cc...efb83e2b985af41477a03b2df1a58d0b717b527b,2,7.192,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,6c53315cedbcf109f808689ea945a5ffdb07c612,efb83e2b985af41477a03b2df1a58d0b717b527b,1698557644,"Add missing method for CustomNotebook, #2737",https://github.com/thonny/thonny/compare/efb83e2b985af41477a03b2df1a58d0b717b527b...6c53315cedbcf109f808689ea945a5ffdb07c612,1,7.195,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,dd147219e85ca4ac117c271963d276ad4233744f,6c53315cedbcf109f808689ea945a5ffdb07c612,1699095143,"Fix showing and hiding views in CustomNotebook, #2737",https://github.com/thonny/thonny/compare/6c53315cedbcf109f808689ea945a5ffdb07c612...dd147219e85ca4ac117c271963d276ad4233744f,8,7.156,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,bce2d44a6d94f1847e32aa66f90a81d32f91d9b1,dd147219e85ca4ac117c271963d276ad4233744f,1700069634,"Remember the order and location of views, #2737",https://github.com/thonny/thonny/compare/dd147219e85ca4ac117c271963d276ad4233744f...bce2d44a6d94f1847e32aa66f90a81d32f91d9b1,6,7.151000000000001,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,f61a7e764a2d4e52d6198c9887acfffc9b67c262,bce2d44a6d94f1847e32aa66f90a81d32f91d9b1,1700133575,"Silence ""bad-option-value""-s given by Pylint 3",https://github.com/thonny/thonny/compare/bce2d44a6d94f1847e32aa66f90a81d32f91d9b1...f61a7e764a2d4e52d6198c9887acfffc9b67c262,2,7.151000000000001,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,fb05519c013c3d21e67c8c701b2030b24d47ccc8,f61a7e764a2d4e52d6198c9887acfffc9b67c262,1700153993,run PowerShell instead of cmd on Windows (#2985),https://github.com/thonny/thonny/compare/f61a7e764a2d4e52d6198c9887acfffc9b67c262...fb05519c013c3d21e67c8c701b2030b24d47ccc8,1,7.1499999999999995,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,a626fe5e94ac4adf5b86c2511e2a956a6760996f,fb05519c013c3d21e67c8c701b2030b24d47ccc8,1700334829,"Fix regression in MicroPython package installation,  #2979",https://github.com/thonny/thonny/compare/fb05519c013c3d21e67c8c701b2030b24d47ccc8...a626fe5e94ac4adf5b86c2511e2a956a6760996f,37,6.9510000000000005,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,70bfb52de628229c9e44a5e0e8e163fd0e5adcfb,a626fe5e94ac4adf5b86c2511e2a956a6760996f,1700133575,"Silence ""bad-option-value""-s given by Pylint 3",https://github.com/thonny/thonny/compare/a626fe5e94ac4adf5b86c2511e2a956a6760996f...70bfb52de628229c9e44a5e0e8e163fd0e5adcfb,1,6.9510000000000005,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,4b1daed892c3a3030934366d6702d43c754a35b0,70bfb52de628229c9e44a5e0e8e163fd0e5adcfb,1700410413,"Add better error message for externally-managed-environment, #3009",https://github.com/thonny/thonny/compare/70bfb52de628229c9e44a5e0e8e163fd0e5adcfb...4b1daed892c3a3030934366d6702d43c754a35b0,5,6.952999999999999,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,1154b2c4e13399cd8fcbd6adff633ddc041e4cd2,4b1daed892c3a3030934366d6702d43c754a35b0,1700410443,Fix package installation in remote virtual environments,https://github.com/thonny/thonny/compare/4b1daed892c3a3030934366d6702d43c754a35b0...1154b2c4e13399cd8fcbd6adff633ddc041e4cd2,1,6.952999999999999,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,c0bd63dbd84a98e5b23e86dc3f63e21ec081826a,1154b2c4e13399cd8fcbd6adff633ddc041e4cd2,1700410449,black,https://github.com/thonny/thonny/compare/1154b2c4e13399cd8fcbd6adff633ddc041e4cd2...c0bd63dbd84a98e5b23e86dc3f63e21ec081826a,1,6.952999999999999,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,957e37ccc337fd861276e347b66645a2481ba411,c0bd63dbd84a98e5b23e86dc3f63e21ec081826a,1700975665,Prepare for ESP32-C6 and H2,https://github.com/thonny/thonny/compare/c0bd63dbd84a98e5b23e86dc3f63e21ec081826a...957e37ccc337fd861276e347b66645a2481ba411,39,7.146,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,26fb0b820fc5007d4d516f118b8fc6ad269b7354,957e37ccc337fd861276e347b66645a2481ba411,1700975679,Fix Shell tab title,https://github.com/thonny/thonny/compare/957e37ccc337fd861276e347b66645a2481ba411...26fb0b820fc5007d4d516f118b8fc6ad269b7354,1,7.146,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,da1a6223c42709ce3a53e0cd6f693b897e20e2ee,26fb0b820fc5007d4d516f118b8fc6ad269b7354,1700975693,black,https://github.com/thonny/thonny/compare/26fb0b820fc5007d4d516f118b8fc6ad269b7354...da1a6223c42709ce3a53e0cd6f693b897e20e2ee,1,7.146,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,744bbbd0c21d8493b85db077b3d41a27d7c469f8,da1a6223c42709ce3a53e0cd6f693b897e20e2ee,1700980565,Recognize raw paste refusal,https://github.com/thonny/thonny/compare/da1a6223c42709ce3a53e0cd6f693b897e20e2ee...744bbbd0c21d8493b85db077b3d41a27d7c469f8,1,7.145,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,0c5cdbb4377b58f4059e77dbad1914e0d313d879,744bbbd0c21d8493b85db077b3d41a27d7c469f8,1700980587,Better MP logging and error handling,https://github.com/thonny/thonny/compare/744bbbd0c21d8493b85db077b3d41a27d7c469f8...0c5cdbb4377b58f4059e77dbad1914e0d313d879,2,7.142999999999999,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,2431de594e8c4165345c82fe67c1d3c37453e401,0c5cdbb4377b58f4059e77dbad1914e0d313d879,1701007967,"Fix incomplete tab closing, #2846",https://github.com/thonny/thonny/compare/0c5cdbb4377b58f4059e77dbad1914e0d313d879...2431de594e8c4165345c82fe67c1d3c37453e401,1,7.142999999999999,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,54b4b0f66ada5f96292fbae35faeabe3c7815e9d,2431de594e8c4165345c82fe67c1d3c37453e401,1701436121,Get rid of expert mode,https://github.com/thonny/thonny/compare/2431de594e8c4165345c82fe67c1d3c37453e401...54b4b0f66ada5f96292fbae35faeabe3c7815e9d,3,7.142999999999999,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,c6554033ec98deedde9781211c0eef23aaec5300,54b4b0f66ada5f96292fbae35faeabe3c7815e9d,1701502193,"Allow stopping auto-scroll in Shell by scrolling up, #1988",https://github.com/thonny/thonny/compare/54b4b0f66ada5f96292fbae35faeabe3c7815e9d...c6554033ec98deedde9781211c0eef23aaec5300,1,7.144,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,2c12a0337c73896b8b1450a4ded69562af7e224f,c6554033ec98deedde9781211c0eef23aaec5300,1701502358,"Allow Ctrl-Tab switching in CustomNotebook, #2853, #2737",https://github.com/thonny/thonny/compare/c6554033ec98deedde9781211c0eef23aaec5300...2c12a0337c73896b8b1450a4ded69562af7e224f,3,7.144,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,25e43ad1c6cc8fcb4fd4ed2fe2f5859c0ffaf499,2c12a0337c73896b8b1450a4ded69562af7e224f,1701503756,"Enhance first run dialog, #1609",https://github.com/thonny/thonny/compare/2c12a0337c73896b8b1450a4ded69562af7e224f...25e43ad1c6cc8fcb4fd4ed2fe2f5859c0ffaf499,1,7.146,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,9473c09e0bc96f5dd26a32347146b407f16a5717,25e43ad1c6cc8fcb4fd4ed2fe2f5859c0ffaf499,1701504262,Remove a debug statement,https://github.com/thonny/thonny/compare/25e43ad1c6cc8fcb4fd4ed2fe2f5859c0ffaf499...9473c09e0bc96f5dd26a32347146b407f16a5717,1,7.146,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
20251223_124852,e51ec295b5a455d1729b6fe004cdfcd2b835f412,9473c09e0bc96f5dd26a32347146b407f16a5717,1701504541,"Tweak first run dialog for Windows, #1609",https://github.com/thonny/thonny/compare/9473c09e0bc96f5dd26a32347146b407f16a5717...e51ec295b5a455d1729b6fe004cdfcd2b835f412,1,7.146,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=32;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=30
