timestamp,current_commit_sha,parent_commit_sha,current_commit_timestamp,current_commit_message,github_url,num_python_file_changed,coverage,num_new_violations,new_violations,num_old_violations,old_violations,num_current_violations,current_violations,num_parent_violations,parent_violations
20251223_125102,0715832974eca0a0facfcc86be3070a0082725a8,,1694108666,new component for federated llm (#1),,,x,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,0,
20251223_125102,f5e19de3555e217ae9d54969c54a32bd81d8f9fa,68aec97bfb01d5ec86f2eca4ee251801d33cb90e,1699990108,init for watsonx (#89),https://github.com/gyliu513/langX101/compare/68aec97bfb01d5ec86f2eca4ee251801d33cb90e...f5e19de3555e217ae9d54969c54a32bd81d8f9fa,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_125102,2a567da308a1cb9eca359945c909f95b034953fe,f5e19de3555e217ae9d54969c54a32bd81d8f9fa,1699991652,add attributes for watsonx (#90),https://github.com/gyliu513/langX101/compare/f5e19de3555e217ae9d54969c54a32bd81d8f9fa...2a567da308a1cb9eca359945c909f95b034953fe,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_125102,492a08e4b5330146993861d033f0cd92e86b36b6,2a567da308a1cb9eca359945c909f95b034953fe,1700049037,"watsonx instrument add model, prompt and parameters (#92)",https://github.com/gyliu513/langX101/compare/2a567da308a1cb9eca359945c909f95b034953fe...492a08e4b5330146993861d033f0cd92e86b36b6,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_125102,0730eee6714ea22649a54216a1fba62c7c3a7444,492a08e4b5330146993861d033f0cd92e86b36b6,1700059084,new readme (#93),https://github.com/gyliu513/langX101/compare/492a08e4b5330146993861d033f0cd92e86b36b6...0730eee6714ea22649a54216a1fba62c7c3a7444,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_125102,793f62307ad46eebf1bfe88de1950360073b28b8,0730eee6714ea22649a54216a1fba62c7c3a7444,1700084285,build watsonx otel instrumentor (#94),https://github.com/gyliu513/langX101/compare/0730eee6714ea22649a54216a1fba62c7c3a7444...793f62307ad46eebf1bfe88de1950360073b28b8,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_125102,fbc882b15ebd1b27c9aee255e96c729ab22f7c1c,793f62307ad46eebf1bfe88de1950360073b28b8,1700159837,refactor test code (#95),https://github.com/gyliu513/langX101/compare/793f62307ad46eebf1bfe88de1950360073b28b8...fbc882b15ebd1b27c9aee255e96c729ab22f7c1c,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_125102,5f799ad2fe6dca10b66f853b2f9f299100da64c5,fbc882b15ebd1b27c9aee255e96c729ab22f7c1c,1700537880,setup (#103),https://github.com/gyliu513/langX101/compare/fbc882b15ebd1b27c9aee255e96c729ab22f7c1c...5f799ad2fe6dca10b66f853b2f9f299100da64c5,20,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=8;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=6
20251223_125102,a00df7b956a66f07cebec7423ba57db7e03cca6a,5f799ad2fe6dca10b66f853b2f9f299100da64c5,1700538826,local watsonx (#104),https://github.com/gyliu513/langX101/compare/5f799ad2fe6dca10b66f853b2f9f299100da64c5...a00df7b956a66f07cebec7423ba57db7e03cca6a,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,cdc8f9dc9c4d94f9c5249522a6fc9e9e8f9f23d5,a00df7b956a66f07cebec7423ba57db7e03cca6a,1700747456,langchain llm parms test (#112),https://github.com/gyliu513/langX101/compare/a00df7b956a66f07cebec7423ba57db7e03cca6a...cdc8f9dc9c4d94f9c5249522a6fc9e9e8f9f23d5,4,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,a5fdfda74bf381efffcb41400fa652d1e1c3413c,cdc8f9dc9c4d94f9c5249522a6fc9e9e8f9f23d5,1700752282,fix err (#113),https://github.com/gyliu513/langX101/compare/cdc8f9dc9c4d94f9c5249522a6fc9e9e8f9f23d5...a5fdfda74bf381efffcb41400fa652d1e1c3413c,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,850efc0245014c4649f37e8cd7e47bf2b878f3ad,a5fdfda74bf381efffcb41400fa652d1e1c3413c,1701111140,llmonitor for langchain (#115),https://github.com/gyliu513/langX101/compare/a5fdfda74bf381efffcb41400fa652d1e1c3413c...850efc0245014c4649f37e8cd7e47bf2b878f3ad,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,92a3fa6502dd26830bc0873e4b355e24aaf6c2c3,850efc0245014c4649f37e8cd7e47bf2b878f3ad,1701396793,langchain hdmanager instrument test (#116),https://github.com/gyliu513/langX101/compare/850efc0245014c4649f37e8cd7e47bf2b878f3ad...92a3fa6502dd26830bc0873e4b355e24aaf6c2c3,6,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,6c0ad9cbf95a78cd482d92723ed4ff31a271bd59,92a3fa6502dd26830bc0873e4b355e24aaf6c2c3,1701422619,Handler instrument test (#117),https://github.com/gyliu513/langX101/compare/92a3fa6502dd26830bc0873e4b355e24aaf6c2c3...6c0ad9cbf95a78cd482d92723ed4ff31a271bd59,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,e59232badeb8556ad3b2b899b7637087ebacea82,6c0ad9cbf95a78cd482d92723ed4ff31a271bd59,1701425093,tracer error (#118),https://github.com/gyliu513/langX101/compare/6c0ad9cbf95a78cd482d92723ed4ff31a271bd59...e59232badeb8556ad3b2b899b7637087ebacea82,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,cb8de0851419a48ec883d9a87c7abc70bac1889b,e59232badeb8556ad3b2b899b7637087ebacea82,1701747272,use langchain response time (#119),https://github.com/gyliu513/langX101/compare/e59232badeb8556ad3b2b899b7637087ebacea82...cb8de0851419a48ec883d9a87c7abc70bac1889b,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,c67388e83bf33b069038d48d60838458be8eb04f,cb8de0851419a48ec883d9a87c7abc70bac1889b,1701775878,extract parms draft (#120),https://github.com/gyliu513/langX101/compare/cb8de0851419a48ec883d9a87c7abc70bac1889b...c67388e83bf33b069038d48d60838458be8eb04f,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,3f20aafce9aaca5bb08ff667b99a442bff922860,c67388e83bf33b069038d48d60838458be8eb04f,1701790208,newrelic (#121),https://github.com/gyliu513/langX101/compare/c67388e83bf33b069038d48d60838458be8eb04f...3f20aafce9aaca5bb08ff667b99a442bff922860,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,5a534166ebf6c2182574c9319c749f46f9897afb,3f20aafce9aaca5bb08ff667b99a442bff922860,1701839989,clear langchain instrument code (#124),https://github.com/gyliu513/langX101/compare/3f20aafce9aaca5bb08ff667b99a442bff922860...5a534166ebf6c2182574c9319c749f46f9897afb,9,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,d775d4765f9387876f99f73688399e369ba4f776,5a534166ebf6c2182574c9319c749f46f9897afb,1701853513,watsonx langchian parameters (#125),https://github.com/gyliu513/langX101/compare/5a534166ebf6c2182574c9319c749f46f9897afb...d775d4765f9387876f99f73688399e369ba4f776,4,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,47bc0535dd278b0e23ceee4363499015fde0bc72,d775d4765f9387876f99f73688399e369ba4f776,1702022713,clean up code (#127),https://github.com/gyliu513/langX101/compare/d775d4765f9387876f99f73688399e369ba4f776...47bc0535dd278b0e23ceee4363499015fde0bc72,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,0376123a032a74c74f94db18dc6aea92f11ab25b,47bc0535dd278b0e23ceee4363499015fde0bc72,1702371005,update tracer for watson genai (#129),https://github.com/gyliu513/langX101/compare/47bc0535dd278b0e23ceee4363499015fde0bc72...0376123a032a74c74f94db18dc6aea92f11ab25b,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,0f318ad69aad4a9ad2c678ebfa6c37257a8746f5,0376123a032a74c74f94db18dc6aea92f11ab25b,1702521527,langchain agent watson BAM (#130),https://github.com/gyliu513/langX101/compare/0376123a032a74c74f94db18dc6aea92f11ab25b...0f318ad69aad4a9ad2c678ebfa6c37257a8746f5,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,e74f66de53777d578f7558eccef2efef23487b60,0f318ad69aad4a9ad2c678ebfa6c37257a8746f5,1702523690,update genai api (#131),https://github.com/gyliu513/langX101/compare/0f318ad69aad4a9ad2c678ebfa6c37257a8746f5...e74f66de53777d578f7558eccef2efef23487b60,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,2550a08a0cdfa27842600cd49c157b653a47d19c,e74f66de53777d578f7558eccef2efef23487b60,1702544755,Watson langchain update (#132),https://github.com/gyliu513/langX101/compare/e74f66de53777d578f7558eccef2efef23487b60...2550a08a0cdfa27842600cd49c157b653a47d19c,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,4e25e5b5496f474663547386458af92a28dc212a,2550a08a0cdfa27842600cd49c157b653a47d19c,1702567397,remove duplidated code (#133),https://github.com/gyliu513/langX101/compare/2550a08a0cdfa27842600cd49c157b653a47d19c...4e25e5b5496f474663547386458af92a28dc212a,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,37cb6063fc75ee20e860cbabb4d230fe974102b2,4e25e5b5496f474663547386458af92a28dc212a,1702878302,watson langchain tracer params update (#134),https://github.com/gyliu513/langX101/compare/4e25e5b5496f474663547386458af92a28dc212a...37cb6063fc75ee20e860cbabb4d230fe974102b2,3,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,a6643d9c24c9b8ea537143dca1792ce14aded25d,37cb6063fc75ee20e860cbabb4d230fe974102b2,1702970107,watson lagnchain prompt result tweak (#135),https://github.com/gyliu513/langX101/compare/37cb6063fc75ee20e860cbabb4d230fe974102b2...a6643d9c24c9b8ea537143dca1792ce14aded25d,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,2a07d8b3af15d53eaf4aba850b418d85776e440a,a6643d9c24c9b8ea537143dca1792ce14aded25d,1704262163,langchain trace add metrics (#136),https://github.com/gyliu513/langX101/compare/a6643d9c24c9b8ea537143dca1792ce14aded25d...2a07d8b3af15d53eaf4aba850b418d85776e440a,4,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,18e2d706de0991e418f523279a041dce40cb8e57,2a07d8b3af15d53eaf4aba850b418d85776e440a,1704421965,watson langchain metrics in tracer (#137),https://github.com/gyliu513/langX101/compare/2a07d8b3af15d53eaf4aba850b418d85776e440a...18e2d706de0991e418f523279a041dce40cb8e57,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,70f3e84638f1e7d64dfbe5e86bb41584ef082fa0,18e2d706de0991e418f523279a041dce40cb8e57,1704721651,added prompt and chromadb (#141),https://github.com/gyliu513/langX101/compare/18e2d706de0991e418f523279a041dce40cb8e57...70f3e84638f1e7d64dfbe5e86bb41584ef082fa0,8,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,19a6970ee44554c1ca7be586804343195794ddad,70f3e84638f1e7d64dfbe5e86bb41584ef082fa0,1704741885,watsonx test code (#143),https://github.com/gyliu513/langX101/compare/70f3e84638f1e7d64dfbe5e86bb41584ef082fa0...19a6970ee44554c1ca7be586804343195794ddad,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,3c91a23ad34cf4b7b7434bbecb1277e2b3753e19,19a6970ee44554c1ca7be586804343195794ddad,1704780080,Watson langchain metrics update (#144),https://github.com/gyliu513/langX101/compare/19a6970ee44554c1ca7be586804343195794ddad...3c91a23ad34cf4b7b7434bbecb1277e2b3753e19,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,c368154cd2658d602aa896631d418178fe352d6e,3c91a23ad34cf4b7b7434bbecb1277e2b3753e19,1704869128,Add Semantic Conventions to send metrics to OTEL LLM page (#146),https://github.com/gyliu513/langX101/compare/3c91a23ad34cf4b7b7434bbecb1277e2b3753e19...c368154cd2658d602aa896631d418178fe352d6e,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,c88270b20eddac02d2047fcfa9efe04df5e587e0,c368154cd2658d602aa896631d418178fe352d6e,1704957681,update tracer metric names (#147),https://github.com/gyliu513/langX101/compare/c368154cd2658d602aa896631d418178fe352d6e...c88270b20eddac02d2047fcfa9efe04df5e587e0,2,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,37bc0a990b558d331f0269ccc78f8b56ba2a9c21,c88270b20eddac02d2047fcfa9efe04df5e587e0,1704985235,optimize langchain instrumentation code (#148),https://github.com/gyliu513/langX101/compare/c88270b20eddac02d2047fcfa9efe04df5e587e0...37bc0a990b558d331f0269ccc78f8b56ba2a9c21,4,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,c84d8e31a4a45755d7cc1b13427293a29325fdd2,37bc0a990b558d331f0269ccc78f8b56ba2a9c21,1705281272,add an example for the chromadb (#149),https://github.com/gyliu513/langX101/compare/37bc0a990b558d331f0269ccc78f8b56ba2a9c21...c84d8e31a4a45755d7cc1b13427293a29325fdd2,1,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
20251223_125102,d1e6b827e7b78acd7ac0cd5404f4a5f8275e82c8,c84d8e31a4a45755d7cc1b13427293a29325fdd2,1705374339,Watson langchain instrumentor optimization update (#150),https://github.com/gyliu513/langX101/compare/c84d8e31a4a45755d7cc1b13427293a29325fdd2...d1e6b827e7b78acd7ac0cd5404f4a5f8275e82c8,5,x,0,,0,,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12,3,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=14;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=12
