timestamp,current_commit_sha,parent_commit_sha,current_commit_timestamp,current_commit_message,github_url,num_python_file_changed,coverage,num_new_violations,new_violations,num_old_violations,old_violations,num_current_violations,current_violations,num_parent_violations,parent_violations
20251223_123939,3aaf35792f2cfa2f2adbf84992ee5411af65c52d,,1655806574,Update Pyrogram to v2.0.30,,,x,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719;KeyInList:/usr/lib/python3.12/enum.py:444;KeyInList:/usr/lib/python3.12/mimetypes.py:102,0,,5,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=146;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=144;KeyInList:/usr/lib/python3.12/enum.py:444=175;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,0,
20251223_123937,06ab804ba12f3cb4142532ad745f270155c559a5,60d96abd155872f491633e3261648fe87f9040b9,1698727649,Added compatibility with Story object to chat filter,https://github.com/Mayuri-Chan/pyrofork/compare/60d96abd155872f491633e3261648fe87f9040b9...06ab804ba12f3cb4142532ad745f270155c559a5,1,x,0,,0,,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123937,0480b3870b0643fd22a1552a1051d795d2eba482,06ab804ba12f3cb4142532ad745f270155c559a5,1698766422,Pyrofork: fix docs css,https://github.com/Mayuri-Chan/pyrofork/compare/06ab804ba12f3cb4142532ad745f270155c559a5...0480b3870b0643fd22a1552a1051d795d2eba482,1,x,0,,0,,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123937,7ff693eefc68d3decc4d0ae2aeca47caa516284b,0480b3870b0643fd22a1552a1051d795d2eba482,1698669177,Pyrofork: Add send_web_page method,https://github.com/Mayuri-Chan/pyrofork/compare/0480b3870b0643fd22a1552a1051d795d2eba482...7ff693eefc68d3decc4d0ae2aeca47caa516284b,3,x,0,,0,,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123937,0124d5598bcead1e8d3208c90c8d897beb05b87a,7ff693eefc68d3decc4d0ae2aeca47caa516284b,1698670566,Pyrofork: Add Message.reply_web_page bound method,https://github.com/Mayuri-Chan/pyrofork/compare/7ff693eefc68d3decc4d0ae2aeca47caa516284b...0124d5598bcead1e8d3208c90c8d897beb05b87a,2,x,0,,0,,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123937,7cb00fa10d69cafeaa06baed55a52ee2e5065db8,0124d5598bcead1e8d3208c90c8d897beb05b87a,1698768309,"Revert ""Pyrofork: Add Adjustable web page preview""",https://github.com/Mayuri-Chan/pyrofork/compare/0124d5598bcead1e8d3208c90c8d897beb05b87a...7cb00fa10d69cafeaa06baed55a52ee2e5065db8,1,x,0,,0,,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123937,5c358e0c925cd1a7469f9eeaf5992aabb665efb7,7cb00fa10d69cafeaa06baed55a52ee2e5065db8,1698769974,Pyrofork: Add web_page_preview field to Message,https://github.com/Mayuri-Chan/pyrofork/compare/7cb00fa10d69cafeaa06baed55a52ee2e5065db8...5c358e0c925cd1a7469f9eeaf5992aabb665efb7,6,x,0,,0,,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=265;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123937,c3e84dcd68a260483e13e7031d9ce46cbc3a5a82,5c358e0c925cd1a7469f9eeaf5992aabb665efb7,1698771839,Pyrofork: Bump version 2.3.11,https://github.com/Mayuri-Chan/pyrofork/compare/5c358e0c925cd1a7469f9eeaf5992aabb665efb7...c3e84dcd68a260483e13e7031d9ce46cbc3a5a82,1,x,0,,0,,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=265;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=265;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123937,4c2469191cafe24ff638bcf1633f478bd479f79e,c3e84dcd68a260483e13e7031d9ce46cbc3a5a82,1698846988,Pyrofork: Merge Message.web_page to Message.web_page_preview,https://github.com/Mayuri-Chan/pyrofork/compare/c3e84dcd68a260483e13e7031d9ce46cbc3a5a82...4c2469191cafe24ff638bcf1633f478bd479f79e,3,x,0,,0,,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=265;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123937,f88c43387fbd8c85f8b12bef8bb979b6ba1d8640,4c2469191cafe24ff638bcf1633f478bd479f79e,1698847913,Pyrofork: Bump version 2.3.11.post1,https://github.com/Mayuri-Chan/pyrofork/compare/4c2469191cafe24ff638bcf1633f478bd479f79e...f88c43387fbd8c85f8b12bef8bb979b6ba1d8640,1,x,0,,0,,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123937,3445ff978ecb69399e91ad535ab8dcdf2a9ec5a2,f88c43387fbd8c85f8b12bef8bb979b6ba1d8640,1698886723,Forgot to add quote_text,https://github.com/Mayuri-Chan/pyrofork/compare/f88c43387fbd8c85f8b12bef8bb979b6ba1d8640...3445ff978ecb69399e91ad535ab8dcdf2a9ec5a2,1,x,0,,0,,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123937,9dec95ef69199c7ff95e8643e69fcf1651aff895,3445ff978ecb69399e91ad535ab8dcdf2a9ec5a2,1698890159,Fix reply,https://github.com/Mayuri-Chan/pyrofork/compare/3445ff978ecb69399e91ad535ab8dcdf2a9ec5a2...9dec95ef69199c7ff95e8643e69fcf1651aff895,1,x,0,,0,,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123937,542bd416083f7da2e5f11d1fb4d602680a5eb85b,9dec95ef69199c7ff95e8643e69fcf1651aff895,1698918375,Pyrofork: Bump version 2.3.11.post2,https://github.com/Mayuri-Chan/pyrofork/compare/9dec95ef69199c7ff95e8643e69fcf1651aff895...542bd416083f7da2e5f11d1fb4d602680a5eb85b,1,x,0,,0,,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123937,1292805045fc74a8f5c3121214173f19fd49e914,542bd416083f7da2e5f11d1fb4d602680a5eb85b,1699623991,Pyrofork: Move Web Page Preview caption to Message.text,https://github.com/Mayuri-Chan/pyrofork/compare/542bd416083f7da2e5f11d1fb4d602680a5eb85b...1292805045fc74a8f5c3121214173f19fd49e914,1,x,0,,0,,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123937,4162ac41e82c774a780ac5e54db5d09df9426915,1292805045fc74a8f5c3121214173f19fd49e914,1699625398,Pyrofork: Bump version to 2.3.11.post3,https://github.com/Mayuri-Chan/pyrofork/compare/1292805045fc74a8f5c3121214173f19fd49e914...4162ac41e82c774a780ac5e54db5d09df9426915,1,x,0,,0,,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123937,b6751fa86cea9f83d1eb85af9603df4ddeb2803e,4162ac41e82c774a780ac5e54db5d09df9426915,1700234300,Pyrofork: Bump version to 2.3.11.post4,https://github.com/Mayuri-Chan/pyrofork/compare/4162ac41e82c774a780ac5e54db5d09df9426915...b6751fa86cea9f83d1eb85af9603df4ddeb2803e,3,x,0,,3,KeyInList:/usr/lib/python3.12/typing.py:290;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144;KeyInList:/usr/lib/python3.12/typing.py:1862,6,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=202;KeyInList:/usr/lib/python3.12/typing.py:286=2;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,9,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=264;KeyInList:/usr/lib/python3.12/typing.py:286=19;KeyInList:/usr/lib/python3.12/typing.py:290=34;KeyInList:/usr/lib/python3.12/encodings/__init__.py:144=1;KeyInList:/usr/lib/python3.12/typing.py:1862=1;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123937,dd92d5061fe42be87e229f6b5ad522899b4c1b3b,b6751fa86cea9f83d1eb85af9603df4ddeb2803e,1700496253,Pyrofork: Bump version to 2.3.11.post5,https://github.com/Mayuri-Chan/pyrofork/compare/b6751fa86cea9f83d1eb85af9603df4ddeb2803e...dd92d5061fe42be87e229f6b5ad522899b4c1b3b,2,x,0,,0,,6,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=202;KeyInList:/usr/lib/python3.12/typing.py:286=2;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,6,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=202;KeyInList:/usr/lib/python3.12/typing.py:286=2;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123937,6613329d1cca1084b2ed59749f2ced0476dbfcde,dd92d5061fe42be87e229f6b5ad522899b4c1b3b,1700502370,Pyrofork: fix for UpdateNewScheduledMessage,https://github.com/Mayuri-Chan/pyrofork/compare/dd92d5061fe42be87e229f6b5ad522899b4c1b3b...6613329d1cca1084b2ed59749f2ced0476dbfcde,1,x,0,,0,,6,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=202;KeyInList:/usr/lib/python3.12/typing.py:286=2;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,6,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=202;KeyInList:/usr/lib/python3.12/typing.py:286=2;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123937,06da19f109e2349f69885c8a77bcd437ea4100e6,6613329d1cca1084b2ed59749f2ced0476dbfcde,1700502456,Pyrofork: Bump version to 2.3.11.post6,https://github.com/Mayuri-Chan/pyrofork/compare/6613329d1cca1084b2ed59749f2ced0476dbfcde...06da19f109e2349f69885c8a77bcd437ea4100e6,1,x,0,,0,,6,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=202;KeyInList:/usr/lib/python3.12/typing.py:286=2;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,6,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=202;KeyInList:/usr/lib/python3.12/typing.py:286=2;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
20251223_123937,3e3a861b50c61d58c1b7f62f77c5ae73c3a5d50b,06da19f109e2349f69885c8a77bcd437ea4100e6,1700917486,Pyrofork: Add Giveaway media type,https://github.com/Mayuri-Chan/pyrofork/compare/06da19f109e2349f69885c8a77bcd437ea4100e6...3e3a861b50c61d58c1b7f62f77c5ae73c3a5d50b,5,x,0,,0,,6,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=203;KeyInList:/usr/lib/python3.12/typing.py:286=2;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832,6,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=218;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=216;KeyInList:/usr/lib/python3.12/enum.py:444=202;KeyInList:/usr/lib/python3.12/typing.py:286=2;KeyInList:/usr/lib/python3.12/mimetypes.py:102=2832
