timestamp,current_commit_sha,parent_commit_sha,current_commit_timestamp,current_commit_message,github_url,num_python_file_changed,coverage,num_new_violations,new_violations,num_old_violations,old_violations,num_current_violations,current_violations,num_parent_violations,parent_violations
20251223_124613,4828a85ab007080342ae0ee8478dcf0f0342be80,,1756850245,feat(core): add `web_search` in OpenAI tools list (#32738),,,x,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719;KeyInList:/usr/lib/python3.12/typing.py:286,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=26;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=24;KeyInList:/usr/lib/python3.12/typing.py:286=2,0,
20251223_124613,c30844fce475f0105ea32aea7299f8be551b569c,c9eb3bdb2d662695a843bb817ece01c0f7fc642a,1758776069,fix(core): use version agnostic `get_fields` (#33108),https://github.com/langchain-ai/langchain/compare/c9eb3bdb2d662695a843bb817ece01c0f7fc642a...c30844fce475f0105ea32aea7299f8be551b569c,1,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,e3f3c13b75719bfb239f53ac078fc8d01c603c2c,c30844fce475f0105ea32aea7299f8be551b569c,1758776228,refactor(core): use `aadd_documents` in vectorstores unit tests (#33109),https://github.com/langchain-ai/langchain/compare/c30844fce475f0105ea32aea7299f8be551b569c...e3f3c13b75719bfb239f53ac078fc8d01c603c2c,1,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,e3efd1e891b8bf2bd803d9f7648e2f900bd36f1a,e3f3c13b75719bfb239f53ac078fc8d01c603c2c,1758778220,test(text-splitters): capture beta warnings (#33113),https://github.com/langchain-ai/langchain/compare/e3f3c13b75719bfb239f53ac078fc8d01c603c2c...e3efd1e891b8bf2bd803d9f7648e2f900bd36f1a,4,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,12daba63ff3f3fab77a872e0228183ae4195ff82,e3efd1e891b8bf2bd803d9f7648e2f900bd36f1a,1758819453,test(openai): raise token limit for o1 test (#33118),https://github.com/langchain-ai/langchain/compare/e3efd1e891b8bf2bd803d9f7648e2f900bd36f1a...12daba63ff3f3fab77a872e0228183ae4195ff82,28,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,6d418ba983e31d6c8e11b013dd0c8455284dc34c,12daba63ff3f3fab77a872e0228183ae4195ff82,1758819931,test(mistralai): add xfail for structured output test (#33119),https://github.com/langchain-ai/langchain/compare/12daba63ff3f3fab77a872e0228183ae4195ff82...6d418ba983e31d6c8e11b013dd0c8455284dc34c,1,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,c3fed20940cdebaf4834c222d4e4aa2d0064c0e6,6d418ba983e31d6c8e11b013dd0c8455284dc34c,1758830094,docs: correct ported over directives (#33121),https://github.com/langchain-ai/langchain/compare/6d418ba983e31d6c8e11b013dd0c8455284dc34c...c3fed20940cdebaf4834c222d4e4aa2d0064c0e6,2,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,5bea28393df09205677c8348cca2f43db9cf98df,c3fed20940cdebaf4834c222d4e4aa2d0064c0e6,1758833396,docs: standardize `.. code-block` directive usage (#33122),https://github.com/langchain-ai/langchain/compare/c3fed20940cdebaf4834c222d4e4aa2d0064c0e6...5bea28393df09205677c8348cca2f43db9cf98df,23,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,986302322f1077122434ff09914e8ce23e03cbc5,5bea28393df09205677c8348cca2f43db9cf98df,1758847580,docs: more standardization (#33124),https://github.com/langchain-ai/langchain/compare/5bea28393df09205677c8348cca2f43db9cf98df...986302322f1077122434ff09914e8ce23e03cbc5,108,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,54ea62050b4592b3ced6a16bcde6d55c5d95e904,986302322f1077122434ff09914e8ce23e03cbc5,1758914637,chore(langchain_v1): move tool node to tools namespace (#33132),https://github.com/langchain-ai/langchain/compare/986302322f1077122434ff09914e8ce23e03cbc5...54ea62050b4592b3ced6a16bcde6d55c5d95e904,9,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,c456c8ae51f5d4c5afa111a52ee2a41a78d9a353,54ea62050b4592b3ced6a16bcde6d55c5d95e904,1759151298,fix(langchain): fix response action for HITL (#33131),https://github.com/langchain-ai/langchain/compare/54ea62050b4592b3ced6a16bcde6d55c5d95e904...c456c8ae51f5d4c5afa111a52ee2a41a78d9a353,4,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,33a6def76295f341fc499a53428b75efca1982af,c456c8ae51f5d4c5afa111a52ee2a41a78d9a353,1759151825,fix(core): Support of 'reasoning' type in 'convert_to_openai_messages' (#33050),https://github.com/langchain-ai/langchain/compare/c456c8ae51f5d4c5afa111a52ee2a41a78d9a353...33a6def76295f341fc499a53428b75efca1982af,2,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,f9bae40475cbe54229570018935c2710ecfe1df4,33a6def76295f341fc499a53428b75efca1982af,1759174958,feat(anthropic): support memory and context management features (#33146),https://github.com/langchain-ai/langchain/compare/33a6def76295f341fc499a53428b75efca1982af...f9bae40475cbe54229570018935c2710ecfe1df4,5,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,ca9217c02d041e2b352275900714fc7237d114de,f9bae40475cbe54229570018935c2710ecfe1df4,1759175788,release(anthropic): 0.3.21 (#33147),https://github.com/langchain-ai/langchain/compare/f9bae40475cbe54229570018935c2710ecfe1df4...ca9217c02d041e2b352275900714fc7237d114de,1,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,f402fdcea388397f373d6b28168f5b1c67b9c114,ca9217c02d041e2b352275900714fc7237d114de,1759176827,fix(langchain): add `context_management` to Anthropic chat model init (#33150),https://github.com/langchain-ai/langchain/compare/ca9217c02d041e2b352275900714fc7237d114de...f402fdcea388397f373d6b28168f5b1c67b9c114,2,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,3325196be17b9b138c9851c5b0df6e895aa55936,f402fdcea388397f373d6b28168f5b1c67b9c114,1759176977,fix(langchain): handle `gpt-5` model name in `init_chat_model` (#33148),https://github.com/langchain-ai/langchain/compare/f402fdcea388397f373d6b28168f5b1c67b9c114...3325196be17b9b138c9851c5b0df6e895aa55936,2,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,9c97597175d767db3c688dc6532bd2f73b81460d,3325196be17b9b138c9851c5b0df6e895aa55936,1759256097,chore(langchain_v1): expose middleware decorators and selected messages (#33163),https://github.com/langchain-ai/langchain/compare/3325196be17b9b138c9851c5b0df6e895aa55936...9c97597175d767db3c688dc6532bd2f73b81460d,4,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,0795be2a0476b86b79dbb33bf0ef8745ff2dbdca,9c97597175d767db3c688dc6532bd2f73b81460d,1759261414,docs(core): remove non-existent param from `as_tool` docstring (#33165),https://github.com/langchain-ai/langchain/compare/9c97597175d767db3c688dc6532bd2f73b81460d...0795be2a0476b86b79dbb33bf0ef8745ff2dbdca,1,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,64141072a3ac3b6604c78071808e271cc431b6e6,0795be2a0476b86b79dbb33bf0ef8745ff2dbdca,1759264440,feat(openai): support openai sdk 2.0 (#33168),https://github.com/langchain-ai/langchain/compare/0795be2a0476b86b79dbb33bf0ef8745ff2dbdca...64141072a3ac3b6604c78071808e271cc431b6e6,2,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,34f8031bd972ed6f741d2cdd0bd4022662ffaafc,64141072a3ac3b6604c78071808e271cc431b6e6,1759289099,feat(langchain): Using Structured Response as Key in Output Schema for Middleware Agent (#33159),https://github.com/langchain-ai/langchain/compare/64141072a3ac3b6604c78071808e271cc431b6e6...34f8031bd972ed6f741d2cdd0bd4022662ffaafc,3,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,002d623f2d5d4fd1ba7d7a2c29e4ae25e146c13c,34f8031bd972ed6f741d2cdd0bd4022662ffaafc,1759328176,"feat: (core, standard-tests) support PDF inputs in ToolMessages (#33183)",https://github.com/langchain-ai/langchain/compare/34f8031bd972ed6f741d2cdd0bd4022662ffaafc...002d623f2d5d4fd1ba7d7a2c29e4ae25e146c13c,5,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,7ccff656eb4e8730583e3690fca4891b70d6b037,002d623f2d5d4fd1ba7d7a2c29e4ae25e146c13c,1759328647,release(core): 0.3.77 (#33185),https://github.com/langchain-ai/langchain/compare/002d623f2d5d4fd1ba7d7a2c29e4ae25e146c13c...7ccff656eb4e8730583e3690fca4891b70d6b037,1,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,08bb74f14837f5ae9d44b028b539924d5531b7a6,7ccff656eb4e8730583e3690fca4891b70d6b037,1759330667,fix(mistralai): handle HTTP errors in async embed documents (#33187),https://github.com/langchain-ai/langchain/compare/7ccff656eb4e8730583e3690fca4891b70d6b037...08bb74f14837f5ae9d44b028b539924d5531b7a6,2,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,7b5e839be378b09d39b7dfaf7d0ce4c9e391b5c6,08bb74f14837f5ae9d44b028b539924d5531b7a6,1759344379,chore(langchain_v1): use list[str] for modifyModelRequest (#33166),https://github.com/langchain-ai/langchain/compare/08bb74f14837f5ae9d44b028b539924d5531b7a6...7b5e839be378b09d39b7dfaf7d0ce4c9e391b5c6,3,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,a10e880c00948995e41acbac8f24c8ee843690ba,7b5e839be378b09d39b7dfaf7d0ce4c9e391b5c6,1759346139,feat(langchain_v1): add `async` support for `create_agent` (#33175),https://github.com/langchain-ai/langchain/compare/7b5e839be378b09d39b7dfaf7d0ce4c9e391b5c6...a10e880c00948995e41acbac8f24c8ee843690ba,9,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,a336afaecd61ed9080d265d7d0de55f0841fb751,a10e880c00948995e41acbac8f24c8ee843690ba,1759362567,feat(langchain): use decorators for jumps instead (#33179),https://github.com/langchain-ai/langchain/compare/a10e880c00948995e41acbac8f24c8ee843690ba...a336afaecd61ed9080d265d7d0de55f0841fb751,5,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,a89c549cb0860fcf443476b35d0069260c95da42,a336afaecd61ed9080d265d7d0de55f0841fb751,1759365997,feat(ollama): add basic auth support (#32328),https://github.com/langchain-ai/langchain/compare/a336afaecd61ed9080d265d7d0de55f0841fb751...a89c549cb0860fcf443476b35d0069260c95da42,5,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,a9eda18e1e2bb6b88313dbe76f613886398f708b,a89c549cb0860fcf443476b35d0069260c95da42,1759369921,refactor(ollama): clean up tests (#33198),https://github.com/langchain-ai/langchain/compare/a89c549cb0860fcf443476b35d0069260c95da42...a9eda18e1e2bb6b88313dbe76f613886398f708b,10,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,6f2d16e6be66d169af3ba2caf711d9a654853afa,a9eda18e1e2bb6b88313dbe76f613886398f708b,1759370292,refactor(ollama): simplify options handling (#33199),https://github.com/langchain-ai/langchain/compare/a9eda18e1e2bb6b88313dbe76f613886398f708b...6f2d16e6be66d169af3ba2caf711d9a654853afa,1,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,d7cce2f469a0272f1ef3cdaee4a732ef9e76fec1,6f2d16e6be66d169af3ba2caf711d9a654853afa,1759415700,feat(langchain_v1): update messages namespace (#33207),https://github.com/langchain-ai/langchain/compare/6f2d16e6be66d169af3ba2caf711d9a654853afa...d7cce2f469a0272f1ef3cdaee4a732ef9e76fec1,1,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,eaa6dcce9e8fe2e583eb90bd69520b475eb33747,d7cce2f469a0272f1ef3cdaee4a732ef9e76fec1,1759416582,release: v1.0.0 (#32567),https://github.com/langchain-ai/langchain/compare/d7cce2f469a0272f1ef3cdaee4a732ef9e76fec1...eaa6dcce9e8fe2e583eb90bd69520b475eb33747,131,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
20251223_124613,63097db4fc8e6389917cb82d378b17691beadf2a,eaa6dcce9e8fe2e583eb90bd69520b475eb33747,1759418715,fix(ollama): exclude `None` parameters from options dictionary (#33208),https://github.com/langchain-ai/langchain/compare/eaa6dcce9e8fe2e583eb90bd69520b475eb33747...63097db4fc8e6389917cb82d378b17691beadf2a,2,x,0,,0,,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2,4,KeyInList:/specs-new/NLTK_NonterminalSymbolMutability.py:34=256;KeyInList:/usr/lib/python3.12/logging/__init__.py:1708=20;KeyInList:/usr/lib/python3.12/logging/__init__.py:1719=18;KeyInList:/usr/lib/python3.12/typing.py:286=2
